year	fips	prescription_rate_per_100
2017	22029	91.5
2017	22031	66.1
2017	22033	81.7
2017	22035	92.8
2017	22037	41
2017	22039	171.3
2017	22041	110.8
2017	22043	44.6
2017	22045	88.2
2017	22047	73.3
2017	22049	73.2
2017	22051	95.7
2017	22053	88.4
2017	22055	86.6
2017	22057	86.7
2017	22059	105.9
2017	22061	81.1
2017	22063	93.8
2017	22065	1.5
2017	22067	111.9
2017	22069	76.5
2017	22071	59.8
2017	22073	102.7
2017	22075	38.6
2017	22077	84.5
2017	22079	133.3
2017	22081	105.7
2017	22083	140.8
2017	22085	71.6
2017	22087	114.7
2017	22089	67.8
2017	22091	75.6
2017	22093	77.6
2017	22095	92.8
2017	22097	137.2
2017	22099	70.3
2017	22101	98
2017	22103	92
2017	22105	115.4
2017	22107	64.1
2017	22109	90.9
2017	22111	83.2
2017	22113	61.4
2017	22115	70.3
2017	22117	125.8
2017	22119	107.1
2017	22121	87.7
2017	22123	51.9
2017	22125	43
2017	22127	98.1
2017	23001	58.9
2017	23003	63.5
2017	23005	44.3
2017	23007	49.4
2017	23009	53
2017	23011	83.9
2017	23013	55.1
2017	23015	37.8
2017	23017	61.2
2017	23019	60
2017	23021	63.4
2017	23023	50
2017	23025	61.9
2017	23027	38.6
2017	23029	58.5
2017	23031	52.9
2017	24001	109.9
2017	24003	61.4
2017	24005	63.5
2017	24009	78.5
2017	24011	40.8
2017	24013	64.5
2017	24015	64.1
2017	24017	71.3
2017	24019	67.9
2017	24021	61.4
2017	24023	77.6
2017	24025	64.6
2017	24027	31.5
2017	24029	96.6
2017	24031	29.9
2017	24033	34.2
2017	24035	57.8
2017	24037	56.9
2017	24039	42.2
2017	24041	96.3
2017	24043	100.2
2017	24045	66.3
2017	24047	63
2017	24510	48.5
2017	25001	50.9
2017	25003	51.8
2017	25005	62.1
2017	25007	47.9
2017	25009	39.4
2017	25011	46.3
2017	25013	57.7
2017	25015	48.8
2017	25017	28.8
2017	25019	31.1
2017	25021	35.6
2017	25023	45.6
2017	25025	26.8
2017	25027	43.9
2017	26001	13.2
2017	26003	71.9
2017	26005	40.6
2017	26007	113.1
2017	26009	39.8
2017	26011	93.2
2017	26013	72.9
2017	26015	55.2
2017	26017	86.6
2017	26019	55.7
2017	26021	84.4
2017	26023	71
2017	26025	101.4
2017	26027	35.8
2017	26029	74
2017	26031	105.8
2017	26033	56.1
2017	26035	110
2017	26037	35
2017	26039	101.9
2017	26041	87.6
2017	26043	87.5
2017	26045	85.7
2017	26047	110.5
2017	26049	102
2017	26051	89
2017	26053	89.8
2017	26055	96.2
2017	26057	70.2
2017	26059	61.3
2017	26061	39.2
2017	26063	62.6
2017	26065	63.7
2017	26067	63
2017	26069	134.2
2017	26071	76.9
2017	26073	61.6
2017	26075	73.9
2017	26077	63.3
2017	26079	91.8
2017	26081	67.7
2017	26085	29
2017	26087	68
2017	26089	18.5
2017	26091	81.7
2017	26093	52.8
2017	26095	111.5
2017	26097	68.4
2017	26099	86.3
2017	26101	87.2
2017	26103	75.5
2017	26105	117.7
2017	26107	82.1
2017	26109	32.9
2017	26111	73.6
2017	26113	30.4
2017	26115	78.4
2017	26117	103.2
2017	26119	60.6
2017	26121	111.4
2017	26123	101.2
2017	26125	64
2017	26127	60.7
2017	26129	128.1
2017	26131	29.6
2017	26133	63.2
2017	26135	80.7
2017	26137	143.2
2017	26139	52.8
2017	26141	49.1
2017	26143	127.3
2017	26145	78.1
2017	26147	87.7
2017	26149	93.6
2017	26151	39.8
2017	26153	95.3
2017	26155	84.8
2017	26157	64.2
2017	26159	94.1
2017	26161	38.4
2017	26163	77.4
2017	26165	123
2017	27001	68
2017	27003	44.9
2017	27005	37.5
2017	27007	46.4
2017	27009	33.1
2017	27011	83.4
2017	27013	58.5
2017	27015	48.9
2017	27017	54.6
2017	27019	35.6
2017	27021	24.7
2017	27023	62.8
2017	27025	30.9
2017	27027	44.8
2017	27029	57.7
2017	27031	34
2017	27033	77.8
2017	27035	52.1
2017	27037	43
2017	27039	13.8
2017	27041	79.9
2017	27043	46.7
2017	27045	29.2
2017	27047	35.2
2017	27049	41.7
2017	27051	33.1
2017	27053	33.5
2017	27055	21.7
2017	27057	48.8
2017	27059	47.6
2017	27061	54.7
2017	27063	24.1
2017	27065	71.3
2017	27067	58.9
2017	27069	37.6
2017	27071	51.4
2017	27073	58.4
2017	27075	24.3
2017	27077	63.5
2017	27079	9.4
2017	27081	38.7
2017	27083	43.5
2017	27085	63.1
2017	27087	30.6
2017	27089	21.1
2017	27091	66.1
2017	27093	26
2017	27095	62.4
2017	27097	57
2017	27099	34.7
2017	27101	35.4
2017	27103	19
2017	27105	34.5
2017	27107	21.7
2017	27109	27.3
2017	27111	48.5
2017	27113	68.6
2017	27115	53.9
2017	27117	73.2
2017	27119	55.8
2017	27121	59
2017	27123	36
2017	27125	27.5
2017	27127	41
2017	27129	28.6
2017	27131	43.1
2017	27133	54.1
2017	27135	59.4
2017	27137	54.4
2017	27139	33.3
2017	27141	36.3
2017	27143	23.4
2017	27145	48.2
2017	27147	41.5
2017	27149	49.7
2017	27151	46.7
2017	27153	23.1
2017	27155	38.5
2017	27157	8.3
2017	27159	124.5
2017	27161	47.8
2017	27163	47.8
2017	27165	46.4
2017	27167	53.4
2017	27169	39.9
2017	27171	46.6
2017	27173	34.8
2017	28001	124.1
2017	28003	161.5
2017	28005	41.8
2017	28007	103.6
2017	28009	59.8
2017	28011	76.8
2017	28013	70.8
2017	28015	0.6
2017	28017	85.3
2017	28019	53.6
2017	28021	62.4
2017	28023	100.3
2017	28025	103.6
2017	28027	115.1
2017	28029	89.2
2017	28031	105.3
2017	28033	90.7
2017	28035	183.3
2017	28037	60.3
2017	28039	130.5
2017	28041	53.2
2017	28043	160.6
2017	28045	81.5
2017	28047	108.2
2017	28049	62.2
2017	28051	61
2017	28053	52.7
2017	28057	100
2017	28059	86.4
2017	28061	35.8
2017	28063	0.3
2017	28065	111.5
2017	28067	137.6
2017	28069	34.1
2017	28071	62
2017	28073	33.3
2017	28075	141.4
2017	28077	109.3
2017	28079	86.4
2017	28081	112.6
2017	28083	103.9
2017	28085	100.3
2017	28087	100.3
2017	28089	61.9
2017	28091	166.5
2017	28093	47.4
2017	28095	95
2017	28097	86
2017	28099	126.4
2017	28101	63.4
2017	28103	87.4
2017	28105	64.9
2017	28107	93.3
2017	28109	113.5
2017	28111	65.4
2017	28113	130.6
2017	28115	85
2017	28117	87.7
2017	28119	72.2
2017	28121	92.6
2017	28123	87.1
2017	28125	81.7
2017	28127	94.8
2017	28129	42.1
2017	28131	134.3
2017	28133	47
2017	28135	31.9
2017	28137	111.2
2017	28139	92.8
2017	28141	133.7
2017	28143	31.2
2017	28145	99.6
2017	28147	64.2
2017	28149	93.7
2017	28151	92.4
2017	28153	122.2
2017	28155	141.9
2017	28157	74.2
2017	28159	93.4
2017	28161	44.5
2017	28163	59.3
2017	29001	103.8
2017	29003	0.4
2017	29005	93.2
2017	29007	62.4
2017	29009	108.1
2017	29011	106
2017	29013	45.9
2017	29015	97.3
2017	29017	36
2017	29019	40.9
2017	29021	95.6
2017	29023	159.7
2017	29025	1.8
2017	29027	38.7
2017	29029	93
2017	29031	103
2017	29033	81.7
2017	29035	0.4
2017	29037	95.1
2017	29039	63.5
2017	29041	33
2017	29043	65.7
2017	29045	73.2
2017	29047	78
2017	29049	57.5
2017	29051	85.4
2017	29053	35.9
2017	29055	82
2017	29057	29.9
2017	29059	31.9
2017	29061	29
2017	29065	85.3
2017	29067	79.3
2017	29069	157.9
2017	29071	88.1
2017	29073	71.2
2017	29075	52.9
2017	29077	97.7
2017	29079	98.1
2017	29081	114.9
2017	29083	130.6
2017	29085	1.6
2017	29089	0.2
2017	29091	151.3
2017	29093	130.6
2017	29095	68.6
2017	29097	125.8
2017	29099	72.8
2017	29101	49
2017	29103	1.2
2017	29105	97.1
2017	29107	44.3
2017	29109	46.1
2017	29111	3.4
2017	29113	66.5
2017	29115	38.7
2017	29117	93.9
2017	29119	38.6
2017	29121	74.6
2017	29123	122.9
2017	29125	
2017	29127	107.7
2017	29129	50.5
2017	29131	55.4
2017	29133	37.6
2017	29135	0.4
2017	29137	1.3
2017	29139	43.5
2017	29141	26.8
2017	29143	64.5
2017	29145	50.3
2017	29147	69.9
2017	29149	53.1
2017	29151	22.4
2017	29153	47.4
2017	29155	97.1
2017	29157	56.8
2017	29159	69.4
2017	29161	80.8
2017	29163	82
2017	29165	59
2017	29167	87.8
2017	29169	33.8
2017	29171	31.8
2017	29175	107.7
2017	29177	70.7
2017	29179	1.1
2017	29181	128
2017	29183	67.2
2017	29185	26.7
2017	29186	42.7
2017	29187	155.4
2017	29189	63.4
2017	29195	79.6
2017	29197	1.1
2017	29199	85.7
2017	29201	112.7
2017	29203	34.8
2017	29205	27.5
2017	29207	83.3
2017	29209	68.9
2017	29211	69.7
2017	29213	99
2017	29215	49.9
2017	29217	76.3
2017	29219	58.1
2017	29221	37.7
2017	29223	3.6
2017	29225	87.9
2017	29227	1.4
2017	29229	111.8
2017	29510	47.9
2017	30001	77.4
2017	30003	19.4
2017	30005	35.8
2017	30007	31.5
2017	30009	24.4
2017	30013	79.6
2017	30015	26.8
2017	30017	99.9
2017	30019	4.5
2017	30021	84.4
2017	30023	72.2
2017	30025	2.4
2017	30027	72.6
2017	30029	77.6
2017	30031	38.5
2017	30035	37.3
2017	30041	47.5
2017	30043	12.8
2017	30047	62
2017	30049	63.4
2017	30051	37.3
2017	30053	91.4
2017	30057	25.6
2017	30059	49.8
2017	30061	43.6
2017	30063	62
2017	30067	43.4
2017	30071	73.5
2017	30073	64.1
2017	30075	33.9
2017	30077	70.2
2017	30081	70.1
2017	30083	60.6
2017	30085	23.4
2017	30087	38.8
2017	30089	69.5
2017	30093	87.4
2017	30095	44.7
2017	30097	45.1
2017	30099	57.5
2017	30101	49.6
2017	30105	39.5
2017	30107	52.8
2017	30111	73.6
2017	31001	69.4
2017	31003	43.5
2017	31011	0.7
2017	31013	98.1
2017	31015	
2017	31017	41.7
2017	31019	69.7
2017	31021	20
2017	31023	53.2
2017	31025	34.7
2017	31027	31.3
2017	31029	57.1
2017	31031	79.1
2017	31033	39.8
2017	31035	0
2017	31037	0.2
2017	31039	25.5
2017	31041	79.5
2017	31043	65.1
2017	31045	64.9
2017	31047	58
2017	31049	0.7
2017	31051	11.3
2017	31053	89
2017	31055	57.8
2017	31057	107.1
2017	31059	0.4
2017	31061	
2017	31065	1.2
2017	31067	53.5
2017	31069	80
2017	31071	75.8
2017	31077	
2017	31079	70.3
2017	31081	59.8
2017	31083	82.4
2017	31089	35
2017	31093	60.6
2017	31095	109.3
2017	31097	40.2
2017	31099	51.4
2017	31101	105
2017	31105	1
2017	31107	27.5
2017	31109	56.3
2017	31111	91.1
2017	31119	84.4
2017	31121	56.7
2017	31123	56.9
2017	31125	43.6
2017	31127	88.9
2017	31129	41
2017	31131	79.7
2017	31133	51.1
2017	31135	67.9
2017	31137	117
2017	31139	27.5
2017	31141	67.1
2017	31143	22.6
2017	31145	97.8
2017	31147	45.9
2017	31151	46.6
2017	31153	45.8
2017	31155	27.1
2017	31157	84.8
2017	31159	50.1
2017	31161	17.2
2017	31163	1.4
2017	31169	0.6
2017	31173	0.5
2017	31175	0.6
2017	31177	49.5
2017	31179	48.3
2017	31181	3.3
2017	31185	92.2
2017	32001	101
2017	32003	70.6
2017	32005	99
2017	32007	57.2
2017	32013	68.2
2017	32015	0.6
2017	32017	75
2017	32019	83.3
2017	32021	103.5
2017	32023	119.2
2017	32027	25.5
2017	32031	73.2
2017	32033	90.4
2017	32510	115.8
2017	33001	57.1
2017	33003	65.1
2017	33005	53.4
2017	33007	58
2017	33009	55.3
2017	33011	44
2017	33013	60
2017	33015	52.9
2017	33017	64.8
2017	33019	44.7
2017	34001	63.8
2017	34003	36
2017	34005	58.7
2017	34007	71.3
2017	34009	74.9
2017	34011	77.9
2017	34013	33
2017	34015	67.8
2017	34017	31.4
2017	34019	34.8
2017	34021	45.3
2017	34023	36.5
2017	34025	45.6
2017	34027	34.8
2017	34029	55.3
2017	34031	37.9
2017	34033	60.6
2017	34035	30.9
2017	34037	48.9
2017	34039	34
2017	34041	58.3
2017	35001	59.6
2017	35005	69.2
2017	35006	37.7
2017	35007	57.8
2017	35009	45.9
2017	35011	6.8
2017	35013	41.5
2017	35015	76.9
2017	35017	65
2017	35019	6.7
2017	35025	65.7
2017	35027	82.8
2017	35028	64.2
2017	35029	65.5
2017	35031	21.1
2017	35035	50.7
2017	35037	77.9
2017	35039	75.1
2017	35041	24.3
2017	35043	48.4
2017	35045	53.5
2017	35047	56.2
2017	35049	72.9
2017	35051	70.8
2017	35053	50
2017	35055	73.1
2017	35057	20
2017	35059	33.9
2017	35061	70.7
2017	36001	42.1
2017	36003	53.3
2017	36005	26.4
2017	36007	63.2
2017	36009	65.4
2017	36011	46.4
2017	36013	61.6
2017	36015	72.8
2017	36017	51.7
2017	36019	74.2
2017	36021	58.4
2017	36023	58.2
2017	36025	54.1
2017	36027	49.7
2017	36029	59.1
2017	36031	44.8
2017	36033	63.8
2017	36035	63.7
2017	36037	49.6
2017	36039	59.8
2017	36043	44.8
2017	36045	54.9
2017	36047	20.4
2017	36049	36.4
2017	36051	46.8
2017	36053	53
2017	36055	42.7
2017	36057	75.5
2017	36059	36
2017	36061	33.8
2017	36063	65.9
2017	36065	54.1
2017	36067	50.6
2017	36069	45.2
2017	36071	51.9
2017	36073	48.5
2017	36075	54
2017	36077	54.2
2017	36079	38.9
2017	36081	20.6
2017	36083	52.8
2017	36085	39.3
2017	36087	31
2017	36089	65.7
2017	36091	45
2017	36093	48.7
2017	36095	50.6
2017	36097	52.4
2017	36099	43.7
2017	36101	61.3
2017	36103	45.4
2017	36105	66.5
2017	36107	40.1
2017	36109	48.5
2017	36111	59
2017	36113	81.1
2017	36115	60
2017	36117	47.6
2017	36119	30.9
2017	36121	45.9
2017	36123	30.3
2017	37001	74.3
2017	37003	20
2017	37005	73
2017	37007	72.3
2017	37009	92
2017	37011	62
2017	37013	131.3
2017	37015	25
2017	37017	106.3
2017	37019	96.2
2017	37021	71.3
2017	37023	125.3
2017	37025	83.2
2017	37027	119.1
2017	37031	86.6
2017	37033	7.6
2017	37035	114.6
2017	37037	37.9
2017	37039	117.5
2017	37041	106.9
2017	37043	117.2
2017	37045	115.3
2017	37047	139.8
2017	37049	98
2017	37051	76
2017	37053	15
2017	37055	95.7
2017	37057	67.8
2017	37059	88.3
2017	37061	69.4
2017	37063	41.6
2017	37065	71
2017	37067	65.2
2017	37069	48.1
2017	37071	101.8
2017	37073	0.6
2017	37075	89.1
2017	37077	62.3
2017	37079	28.5
2017	37081	65.5
2017	37083	104.2
2017	37085	71.3
2017	37087	92.6
2017	37089	72.5
2017	37091	123
2017	37093	56.3
2017	37095	58.3
2017	37097	90.3
2017	37099	79.6
2017	37101	60.6
2017	37103	36.6
2017	37105	114.2
2017	37107	81.7
2017	37109	98.5
2017	37111	77.5
2017	37113	84
2017	37115	49
2017	37117	97.6
2017	37119	47.4
2017	37121	123.6
2017	37123	55
2017	37125	102.8
2017	37127	83.4
2017	37129	86
2017	37131	14.9
2017	37133	65.6
2017	37135	36.7
2017	37137	82
2017	37139	117.2
2017	37141	48.6
2017	37143	30.1
2017	37145	92.1
2017	37147	72.2
2017	37149	54.3
2017	37151	62.5
2017	37153	138
2017	37155	114.2
2017	37157	120.6
2017	37159	72.8
2017	37161	86.2
2017	37163	78.3
2017	37165	168.3
2017	37167	100.7
2017	37169	82.1
2017	37171	139.4
2017	37173	79
2017	37175	84.2
2017	37177	82.3
2017	37179	60.5
2017	37181	101.9
2017	37183	47.5
2017	37185	29.9
2017	37187	88.5
2017	37189	65.2
2017	37191	69.7
2017	37193	78.8
2017	37195	81.9
2017	37197	55
2017	37199	84.3
2017	38001	100.8
2017	38003	53.9
2017	38005	6.6
2017	38009	29.4
2017	38011	44.9
2017	38015	58.4
2017	38017	24.5
2017	38019	46
2017	38021	62.7
2017	38023	0.1
2017	38025	16.9
2017	38027	75.8
2017	38029	48.2
2017	38031	88.7
2017	38035	53.3
2017	38037	0.3
2017	38039	54.6
2017	38041	23.4
2017	38043	30.4
2017	38045	32.3
2017	38047	
2017	38049	20
2017	38051	36.1
2017	38053	34.7
2017	38055	35
2017	38057	62.5
2017	38059	38.5
2017	38061	10.6
2017	38063	27
2017	38067	51.9
2017	38069	50
2017	38071	108.6
2017	38073	47.5
2017	38075	24.5
2017	38077	27.8
2017	38079	3.1
2017	38081	0.1
2017	38089	61.1
2017	38093	63
2017	38095	1.9
2017	38097	19.1
2017	38099	38.6
2017	38101	52
2017	38103	65.9
2017	38105	54.7
2017	39001	77.4
2017	39003	77.2
2017	39005	37.4
2017	39007	58.7
2017	39009	67.2
2017	39011	43.6
2017	39013	75.8
2017	39015	76.6
2017	39017	65.8
2017	39019	36
2017	39021	61
2017	39023	89
2017	39025	73
2017	39027	89.7
2017	39029	66.2
2017	39031	69.4
2017	39033	76.6
2017	39035	50.1
2017	39037	43.8
2017	39039	70.8
2017	39041	48.1
2017	39043	73
2017	39045	62.5
2017	39047	85.6
2017	39049	59.4
2017	39051	66.1
2017	39053	68.7
2017	39055	45.6
2017	39057	62.1
2017	39059	84.2
2017	39061	62.8
2017	39063	54.3
2017	39065	59.8
2017	39067	57
2017	39069	49.7
2017	39071	90.1
2017	39073	78
2017	39075	20.7
2017	39077	82.8
2017	39079	112.5
2017	39081	93.4
2017	39083	45.5
2017	39085	61.4
2017	39087	73.3
2017	39089	56.7
2017	39091	72.1
2017	39093	59.6
2017	39095	85.5
2017	39097	63.2
2017	39099	77.6
2017	39101	92
2017	39103	50.1
2017	39105	48.8
2017	39107	41.3
2017	39109	60.2
2017	39111	37.5
2017	39113	77.3
2017	39115	39
2017	39117	45.1
2017	39119	85
2017	39121	17.8
2017	39123	61.3
2017	39125	31.2
2017	39127	69.5
2017	39129	61.6
2017	39131	93.6
2017	39133	50.6
2017	39135	57.1
2017	39137	33.6
2017	39139	59.4
2017	39141	76.8
2017	39143	60.7
2017	39145	90.5
2017	39147	61.2
2017	39149	60
2017	39151	76.7
2017	39153	61.8
2017	39155	80.4
2017	39157	64.5
2017	39159	57.6
2017	39161	56.2
2017	39163	19.7
2017	39165	54.9
2017	39167	102.7
2017	39169	47.8
2017	39171	44
2017	39173	43.2
2017	39175	41.7
2017	40001	66.5
2017	40003	0.5
2017	40005	32.6
2017	40009	94.9
2017	40011	1.2
2017	40013	128.2
2017	40015	62.2
2017	40017	80
2017	40019	148.4
2017	40021	99.4
2017	40023	34.4
2017	40025	35.7
2017	40027	74.7
2017	40029	75.7
2017	40031	76.3
2017	40033	0.7
2017	40035	96.8
2017	40037	99.2
2017	40039	94.9
2017	40041	78.7
2017	40043	12.7
2017	40045	3.1
2017	40047	90.1
2017	40049	51.1
2017	40051	54.3
2017	40053	25.6
2017	40055	35.9
2017	40057	178
2017	40059	0.8
2017	40061	94.7
2017	40063	29.8
2017	40065	93.2
2017	40067	9.5
2017	40069	2.2
2017	40071	77.8
2017	40073	97.9
2017	40075	33.3
2017	40077	57.4
2017	40079	81.8
2017	40081	17.7
2017	40083	44.8
2017	40085	69.6
2017	40087	126.2
2017	40089	65.4
2017	40091	61.4
2017	40093	1.4
2017	40095	72.3
2017	40097	89.4
2017	40099	128.7
2017	40101	114.4
2017	40103	6.6
2017	40105	53.7
2017	40107	0.8
2017	40109	96.5
2017	40111	89.6
2017	40113	10
2017	40115	85.3
2017	40117	87
2017	40119	87.9
2017	40121	130.4
2017	40123	106.9
2017	40125	118.2
2017	40127	29.5
2017	40129	0.6
2017	40131	92.1
2017	40133	60.5
2017	40135	51.9
2017	40137	121.9
2017	40139	32.5
2017	40141	89.1
2017	40143	113.2
2017	40145	58.9
2017	40147	103.3
2017	40149	0.4
2017	40151	24.9
2017	40153	90.3
2017	41001	110
2017	41003	38.7
2017	41005	64.4
2017	41007	91
2017	41009	64
2017	41011	116.5
2017	41013	83
2017	41015	133.8
2017	41017	74.7
2017	41019	88.9
2017	41021	76.8
2017	41023	54.3
2017	41025	86.5
2017	41027	79.8
2017	41029	92.9
2017	41031	49.9
2017	41033	105.5
2017	41035	69.3
2017	41037	89.5
2017	41039	88.1
2017	41041	97.4
2017	41043	88.9
2017	41045	131.8
2017	41047	58.9
2017	41049	32.7
2017	41051	43.2
2017	41053	48.7
2017	41057	92.3
2017	41059	79.8
2017	41061	101
2017	41063	77.1
2017	41065	122.2
2017	41067	44.3
2017	41071	63.1
2017	42001	37.8
2017	42003	57.6
2017	42005	74.5
2017	42007	61.1
2017	42009	54.8
2017	42011	49.1
2017	42013	88.8
2017	42015	59.2
2017	42017	56.5
2017	42019	57
2017	42021	83.9
2017	42023	86.2
2017	42025	58.7
2017	42027	40.7
2017	42029	43.5
2017	42031	57.8
2017	42033	61.3
2017	42035	66
2017	42037	70.3
2017	42039	69.1
2017	42041	55.8
2017	42043	52.3
2017	42045	57.5
2017	42047	69.6
2017	42049	63.9
2017	42051	107
2017	42053	39.3
2017	42055	59
2017	42057	61.3
2017	42059	65.1
2017	42061	49.9
2017	42063	61.4
2017	42065	63.4
2017	42067	50.3
2017	42069	97.3
2017	42071	45.4
2017	42073	76.9
2017	42075	48.1
2017	42077	39.3
2017	42079	70.8
2017	42081	73.3
2017	42083	77.8
2017	42085	91.1
2017	42087	67.7
2017	42089	65.3
2017	42091	50.7
2017	42093	66.6
2017	42095	54.5
2017	42097	82.4
2017	42099	48.2
2017	42101	55
2017	42103	40.2
2017	42105	56.5
2017	42107	67.3
2017	42109	55.3
2017	42111	60.9
2017	42113	39.7
2017	42115	48
2017	42117	62.4
2017	42119	52.8
2017	42121	67
2017	42123	67.1
2017	42125	58
2017	42127	55.6
2017	42129	62.3
2017	42131	66.1
2017	42133	51.6
2017	44001	39.7
2017	44003	62.3
2017	44005	50.4
2017	44007	48.4
2017	44009	56.2
2017	45001	51.1
2017	45003	77.7
2017	45005	47.8
2017	45007	83.9
2017	45009	92.9
2017	45011	87.2
2017	45013	59.7
2017	45015	54
2017	45017	8.6
2017	45019	66.1
2017	45021	105.3
2017	45023	81.9
2017	45025	79.8
2017	45027	72.1
2017	45029	114.6
2017	45031	140.4
2017	45033	114.9
2017	45035	90.4
2017	45037	54.9
2017	45039	45.9
2017	45041	121.9
2017	45043	78.1
2017	45045	79.2
2017	45047	101.5
2017	45049	90.8
2017	45051	97.1
2017	45053	60.3
2017	45055	75.8
2017	45057	72.9
2017	45059	79.1
2017	45061	38.2
2017	45063	82.1
2017	45065	2.3
2017	45067	111.3
2017	45069	98.9
2017	45071	77.4
2017	45073	107.5
2017	45075	79.7
2017	45077	93.9
2017	45079	58.5
2017	45081	41.4
2017	45083	93
2017	45085	70.9
2017	45087	106.2
2017	45089	72.4
2017	45091	62.9
2017	46005	58.5
2017	46007	0.2
2017	46009	0.3
2017	46011	42
2017	46013	57.4
2017	46015	78.2
2017	46019	25.8
2017	46023	38.7
2017	46025	27.2
2017	46027	45.1
2017	46029	62
2017	46033	33.9
2017	46035	75.2
2017	46037	0.5
2017	46039	0.7
2017	46043	37.6
2017	46045	57.1
2017	46047	82.4
2017	46049	
2017	46051	52.5
2017	46053	79.6
2017	46055	99.2
2017	46059	0.7
2017	46065	84.3
2017	46067	76.6
2017	46073	104.5
2017	46077	46
2017	46079	35.6
2017	46081	70.2
2017	46083	35.3
2017	46085	10.3
2017	46087	31
2017	46089	0.2
2017	46091	38.3
2017	46093	12.9
2017	46095	68.9
2017	46097	27.9
2017	46099	59.4
2017	46101	32.9
2017	46103	65.1
2017	46105	50
2017	46107	1.5
2017	46109	42
2017	46115	1
2017	46117	2.5
2017	46123	78.6
2017	46125	29.4
2017	46127	62
2017	46129	91.2
2017	46135	79.5
2017	47001	126.2
2017	47003	94.2
2017	47005	119
2017	47007	72.7
2017	47009	80.2
2017	47011	113.7
2017	47013	172
2017	47015	95.1
2017	47017	119
2017	47019	98.8
2017	47021	93.1
2017	47023	82.8
2017	47025	159.2
2017	47027	191.3
2017	47029	162.6
2017	47031	156.4
2017	47033	61.3
2017	47035	116.1
2017	47037	73.7
2017	47039	136.5
2017	47041	138.7
2017	47043	119.5
2017	47045	156.2
2017	47047	65.4
2017	47049	159.1
2017	47051	101.8
2017	47053	128.1
2017	47055	111
2017	47057	80
2017	47059	107.9
2017	47061	141.6
2017	47063	143.6
2017	47065	109.2
2017	47067	108.1
2017	47069	93
2017	47071	145.4
2017	47073	73.7
2017	47075	79.1
2017	47077	115.9
2017	47079	166.8
2017	47081	64.9
2017	47083	126.8
2017	47085	114.2
2017	47087	47
2017	47089	98.9
2017	47091	88
2017	47093	84.7
2017	47095	58.1
2017	47097	91.5
2017	47099	130
2017	47101	134.5
2017	47103	94.9
2017	47105	91.5
2017	47107	133.1
2017	47109	149.8
2017	47111	113.7
2017	47113	114.7
2017	47115	84.3
2017	47117	121.9
2017	47119	114.7
2017	47121	40.3
2017	47123	133
2017	47125	77.3
2017	47127	17.5
2017	47129	61.8
2017	47131	95.3
2017	47133	97.3
2017	47135	100.9
2017	47137	90.5
2017	47139	111.9
2017	47141	125.5
2017	47143	138.3
2017	47145	128.7
2017	47147	116
2017	47149	82.2
2017	47151	154.6
2017	47153	159.7
2017	47155	99.5
2017	47157	65.5
2017	47159	109
2017	47161	57.8
2017	47163	145
2017	47165	82.8
2017	47167	102.3
2017	47169	128
2017	47171	131.7
2017	47173	73.4
2017	47175	10.4
2017	47177	132.8
2017	47179	94.5
2017	47181	131.1
2017	47183	114.9
2017	47185	115.5
2017	47187	50.8
2017	47189	79.2
2017	48001	62.2
2017	48003	52.5
2017	48005	88.7
2017	48007	83
2017	48013	84.1
2017	48015	52.9
2017	48017	68.3
2017	48019	38.3
2017	48021	72.1
2017	48023	62.1
2017	48025	66.1
2017	48027	49.3
2017	48029	50.9
2017	48031	16.6
2017	48035	36.2
2017	48037	116.7
2017	48039	58.8
2017	48041	47.9
2017	48043	64.8
2017	48047	58.3
2017	48049	119.3
2017	48051	53.3
2017	48053	87.5
2017	48055	46.9
2017	48057	97.6
2017	48059	21
2017	48061	26.1
2017	48063	57.6
2017	48065	3.5
2017	48067	77.4
2017	48069	0.9
2017	48071	32.5
2017	48073	62.4
2017	48075	155.9
2017	48083	66.7
2017	48085	50.9
2017	48089	48.5
2017	48091	69.2
2017	48093	69
2017	48097	84.7
2017	48099	60
2017	48103	70.5
2017	48105	46.5
2017	48107	1.3
2017	48111	62.4
2017	48113	46.1
2017	48115	59
2017	48117	34.8
2017	48119	
2017	48121	53.8
2017	48123	44
2017	48125	6.6
2017	48127	99.2
2017	48129	2.1
2017	48131	9.5
2017	48133	79.8
2017	48135	68.7
2017	48139	67.3
2017	48141	34.7
2017	48143	68
2017	48145	58.1
2017	48147	56.2
2017	48149	58.7
2017	48151	5.3
2017	48153	2.2
2017	48155	51.6
2017	48157	35.8
2017	48159	71.1
2017	48161	26.8
2017	48163	40.2
2017	48165	46.6
2017	48167	70.5
2017	48169	0.6
2017	48171	71.1
2017	48175	19.6
2017	48177	48.3
2017	48179	102.1
2017	48181	95
2017	48183	126.5
2017	48185	25.6
2017	48187	45.3
2017	48189	58.7
2017	48191	2.4
2017	48193	44.6
2017	48195	0
2017	48197	75.1
2017	48199	90.4
2017	48201	42.4
2017	48203	64.4
2017	48207	6.3
2017	48209	52.3
2017	48211	1.8
2017	48213	76.4
2017	48215	26
2017	48217	60.3
2017	48219	73.7
2017	48221	108.2
2017	48223	84.3
2017	48225	42.7
2017	48227	63.6
2017	48231	84.6
2017	48233	74.6
2017	48237	1.3
2017	48239	32
2017	48241	57.7
2017	48245	79.9
2017	48247	25.3
2017	48249	77.5
2017	48251	85.2
