GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US40001,40001,United States - Oklahoma - Adair County,Adair County,33366,1560
0100000US,,United States,0500000US40003,40003,United States - Oklahoma - Alfalfa County,Alfalfa County,57432,4840
0100000US,,United States,0500000US40005,40005,United States - Oklahoma - Atoka County,Atoka County,37106,1903
0100000US,,United States,0500000US40007,40007,United States - Oklahoma - Beaver County,Beaver County,52571,2659
0100000US,,United States,0500000US40009,40009,United States - Oklahoma - Beckham County,Beckham County,49625,5818
0100000US,,United States,0500000US40011,40011,United States - Oklahoma - Blaine County,Blaine County,46362,5512
0100000US,,United States,0500000US40013,40013,United States - Oklahoma - Bryan County,Bryan County,41197,1668
0100000US,,United States,0500000US40015,40015,United States - Oklahoma - Caddo County,Caddo County,41626,1473
0100000US,,United States,0500000US40017,40017,United States - Oklahoma - Canadian County,Canadian County,69220,1481
0100000US,,United States,0500000US40019,40019,United States - Oklahoma - Carter County,Carter County,47754,1702
0100000US,,United States,0500000US40021,40021,United States - Oklahoma - Cherokee County,Cherokee County,39187,1462
0100000US,,United States,0500000US40023,40023,United States - Oklahoma - Choctaw County,Choctaw County,30298,1722
0100000US,,United States,0500000US40025,40025,United States - Oklahoma - Cimarron County,Cimarron County,44667,6752
0100000US,,United States,0500000US40027,40027,United States - Oklahoma - Cleveland County,Cleveland County,60632,915
0100000US,,United States,0500000US40029,40029,United States - Oklahoma - Coal County,Coal County,39931,5376
0100000US,,United States,0500000US40031,40031,United States - Oklahoma - Comanche County,Comanche County,49569,1661
0100000US,,United States,0500000US40033,40033,United States - Oklahoma - Cotton County,Cotton County,49962,3189
0100000US,,United States,0500000US40035,40035,United States - Oklahoma - Craig County,Craig County,40465,1809
0100000US,,United States,0500000US40037,40037,United States - Oklahoma - Creek County,Creek County,47147,1518
0100000US,,United States,0500000US40039,40039,United States - Oklahoma - Custer County,Custer County,48520,3845
0100000US,,United States,0500000US40041,40041,United States - Oklahoma - Delaware County,Delaware County,38234,1696
0100000US,,United States,0500000US40043,40043,United States - Oklahoma - Dewey County,Dewey County,52930,3469
0100000US,,United States,0500000US40045,40045,United States - Oklahoma - Ellis County,Ellis County,50594,3569
0100000US,,United States,0500000US40047,40047,United States - Oklahoma - Garfield County,Garfield County,50724,1975
0100000US,,United States,0500000US40049,40049,United States - Oklahoma - Garvin County,Garvin County,42567,1354
0100000US,,United States,0500000US40051,40051,United States - Oklahoma - Grady County,Grady County,55527,1896
0100000US,,United States,0500000US40053,40053,United States - Oklahoma - Grant County,Grant County,54460,4957
0100000US,,United States,0500000US40055,40055,United States - Oklahoma - Greer County,Greer County,35898,1800
0100000US,,United States,0500000US40057,40057,United States - Oklahoma - Harmon County,Harmon County,38264,5668
0100000US,,United States,0500000US40059,40059,United States - Oklahoma - Harper County,Harper County,46915,5261
0100000US,,United States,0500000US40061,40061,United States - Oklahoma - Haskell County,Haskell County,38017,2581
0100000US,,United States,0500000US40063,40063,United States - Oklahoma - Hughes County,Hughes County,38425,2994
0100000US,,United States,0500000US40065,40065,United States - Oklahoma - Jackson County,Jackson County,45189,2555
0100000US,,United States,0500000US40067,40067,United States - Oklahoma - Jefferson County,Jefferson County,35933,2197
0100000US,,United States,0500000US40069,40069,United States - Oklahoma - Johnston County,Johnston County,38636,4667
0100000US,,United States,0500000US40071,40071,United States - Oklahoma - Kay County,Kay County,44067,1504
0100000US,,United States,0500000US40073,40073,United States - Oklahoma - Kingfisher County,Kingfisher County,62829,4672
0100000US,,United States,0500000US40075,40075,United States - Oklahoma - Kiowa County,Kiowa County,38191,2812
0100000US,,United States,0500000US40077,40077,United States - Oklahoma - Latimer County,Latimer County,40539,2636
0100000US,,United States,0500000US40079,40079,United States - Oklahoma - Le Flore County,Le Flore County,39253,1159
0100000US,,United States,0500000US40081,40081,United States - Oklahoma - Lincoln County,Lincoln County,47539,1904
0100000US,,United States,0500000US40083,40083,United States - Oklahoma - Logan County,Logan County,59133,4642
0100000US,,United States,0500000US40085,40085,United States - Oklahoma - Love County,Love County,49409,5797
0100000US,,United States,0500000US40087,40087,United States - Oklahoma - McClain County,McClain County,62081,2502
0100000US,,United States,0500000US40089,40089,United States - Oklahoma - McCurtain County,McCurtain County,34250,1429
0100000US,,United States,0500000US40091,40091,United States - Oklahoma - McIntosh County,McIntosh County,38163,2682
0100000US,,United States,0500000US40093,40093,United States - Oklahoma - Major County,Major County,52056,2596
0100000US,,United States,0500000US40095,40095,United States - Oklahoma - Marshall County,Marshall County,45671,2781
0100000US,,United States,0500000US40097,40097,United States - Oklahoma - Mayes County,Mayes County,45302,1766
0100000US,,United States,0500000US40099,40099,United States - Oklahoma - Murray County,Murray County,51844,3345
0100000US,,United States,0500000US40101,40101,United States - Oklahoma - Muskogee County,Muskogee County,41329,1214
0100000US,,United States,0500000US40103,40103,United States - Oklahoma - Noble County,Noble County,52372,3847
0100000US,,United States,0500000US40105,40105,United States - Oklahoma - Nowata County,Nowata County,41282,1806
0100000US,,United States,0500000US40107,40107,United States - Oklahoma - Okfuskee County,Okfuskee County,38346,2708
0100000US,,United States,0500000US40109,40109,United States - Oklahoma - Oklahoma County,Oklahoma County,50762,484
0100000US,,United States,0500000US40111,40111,United States - Oklahoma - Okmulgee County,Okmulgee County,39567,2363
0100000US,,United States,0500000US40113,40113,United States - Oklahoma - Osage County,Osage County,47683,2589
0100000US,,United States,0500000US40115,40115,United States - Oklahoma - Ottawa County,Ottawa County,38472,987
0100000US,,United States,0500000US40117,40117,United States - Oklahoma - Pawnee County,Pawnee County,46460,2028
0100000US,,United States,0500000US40119,40119,United States - Oklahoma - Payne County,Payne County,39149,2201
0100000US,,United States,0500000US40121,40121,United States - Oklahoma - Pittsburg County,Pittsburg County,44941,1883
0100000US,,United States,0500000US40123,40123,United States - Oklahoma - Pontotoc County,Pontotoc County,46689,2453
0100000US,,United States,0500000US40125,40125,United States - Oklahoma - Pottawatomie County,Pottawatomie County,46159,1521
0100000US,,United States,0500000US40127,40127,United States - Oklahoma - Pushmataha County,Pushmataha County,35414,1897
0100000US,,United States,0500000US40129,40129,United States - Oklahoma - Roger Mills County,Roger Mills County,51286,5992
0100000US,,United States,0500000US40131,40131,United States - Oklahoma - Rogers County,Rogers County,61320,1290
0100000US,,United States,0500000US40133,40133,United States - Oklahoma - Seminole County,Seminole County,37741,1507
0100000US,,United States,0500000US40135,40135,United States - Oklahoma - Sequoyah County,Sequoyah County,37455,1610
0100000US,,United States,0500000US40137,40137,United States - Oklahoma - Stephens County,Stephens County,44805,2077
0100000US,,United States,0500000US40139,40139,United States - Oklahoma - Texas County,Texas County,49469,5998
0100000US,,United States,0500000US40141,40141,United States - Oklahoma - Tillman County,Tillman County,40728,2544
0100000US,,United States,0500000US40143,40143,United States - Oklahoma - Tulsa County,Tulsa County,52017,462
0100000US,,United States,0500000US40145,40145,United States - Oklahoma - Wagoner County,Wagoner County,59210,1428
0100000US,,United States,0500000US40147,40147,United States - Oklahoma - Washington County,Washington County,50388,1871
0100000US,,United States,0500000US40149,40149,United States - Oklahoma - Washita County,Washita County,51909,3536
0100000US,,United States,0500000US40151,40151,United States - Oklahoma - Woods County,Woods County,57097,5211
0100000US,,United States,0500000US40153,40153,United States - Oklahoma - Woodward County,Woodward County,57602,4085
0100000US,,United States,0400000US41,41,United States - Oregon,Oregon,56119,370
0100000US,,United States,0500000US41001,41001,United States - Oregon - Baker County,Baker County,43765,3354
0100000US,,United States,0500000US41003,41003,United States - Oregon - Benton County,Benton County,54682,2361
0100000US,,United States,0500000US41005,41005,United States - Oregon - Clackamas County,Clackamas County,72408,1110
0100000US,,United States,0500000US41007,41007,United States - Oregon - Clatsop County,Clatsop County,49828,1932
0100000US,,United States,0500000US41009,41009,United States - Oregon - Columbia County,Columbia County,57449,2724
0100000US,,United States,0500000US41011,41011,United States - Oregon - Coos County,Coos County,40848,1581
0100000US,,United States,0500000US41013,41013,United States - Oregon - Crook County,Crook County,41777,3308
