,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
5602,Fairfield County, CT,09001,2003,2003,65,896342,7.3,5.6,9.2,7.2,5.6,9.2
5603,Fairfield County, CT,09001,2004,2004,61,897472,6.8,5.2,8.7,6.9,5.3,8.9
5604,Fairfield County, CT,09001,2005,2005,57,897653,6.3,4.8,8.2,6.4,4.9,8.3
5605,Fairfield County, CT,09001,2006,2006,100,896254,11.2,9.0,13.3,11.3,9.1,13.6
5606,Fairfield County, CT,09001,2007,2007,76,897498,8.5,6.7,10.6,8.6,6.8,10.8
5607,Fairfield County, CT,09001,2008,2008,86,903824,9.5,7.6,11.8,9.4,7.5,11.6
5608,Fairfield County, CT,09001,2009,2009,75,910421,8.2,6.5,10.3,8.1,6.4,10.2
5609,Fairfield County, CT,09001,2010,2010,61,916829,6.7,5.1,8.5,6.6,5.0,8.5
5610,Fairfield County, CT,09001,2011,2011,70,928890,7.5,5.9,9.5,7.7,6.0,9.8
5611,Fairfield County, CT,09001,2012,2012,81,934931,8.7,6.9,10.8,8.7,6.9,10.8
5612,Fairfield County, CT,09001,2013,2013,114,940621,12.1,9.9,14.3,11.8,9.6,14.0
5613,Fairfield County, CT,09001,2014,2014,104,943686,11.0,8.9,13.1,10.9,8.7,13.0
5614,Fairfield County, CT,09001,2015,2015,141,944674,14.9,12.5,17.4,15.1,12.5,17.6
5615,Fairfield County, CT,09001,2016,2016,179,944177,19.0,16.2,21.7,19.7,16.7,22.6
5616,Hartford County, CT,09003,1999,1999,91,853039,10.7,8.6,13.1,10.5,8.5,12.9
5617,Hartford County, CT,09003,2000,2000,101,857183,11.8,9.5,14.1,11.6,9.4,13.9
5618,Hartford County, CT,09003,2001,2001,85,862573,9.9,7.9,12.2,9.8,7.9,12.2
5619,Hartford County, CT,09003,2002,2002,90,867451,10.4,8.3,12.8,10.5,8.4,12.9
5620,Hartford County, CT,09003,2003,2003,80,873335,9.2,7.3,11.4,9.2,7.3,11.4
5621,Hartford County, CT,09003,2004,2004,78,874449,8.9,7.1,11.1,9.0,7.1,11.3
5622,Hartford County, CT,09003,2005,2005,83,878081,9.5,7.5,11.7,9.5,7.6,11.8
5623,Hartford County, CT,09003,2006,2006,109,881298,12.4,10.0,14.7,12.3,10.0,14.6
5624,Hartford County, CT,09003,2007,2007,127,884548,14.4,11.9,16.9,14.4,11.9,16.9
5625,Hartford County, CT,09003,2008,2008,86,887891,9.7,7.7,12.0,9.6,7.7,11.9
5626,Hartford County, CT,09003,2009,2009,89,891667,10.0,8.0,12.3,9.9,7.9,12.2
5627,Hartford County, CT,09003,2010,2010,84,894014,9.4,7.5,11.6,9.5,7.6,11.8
5628,Hartford County, CT,09003,2011,2011,95,897057,10.6,8.6,12.9,10.4,8.4,12.8
5629,Hartford County, CT,09003,2012,2012,116,897420,12.9,10.6,15.3,12.6,10.3,15.0
5630,Hartford County, CT,09003,2013,2013,152,897737,16.9,14.2,19.6,16.5,13.8,19.2
5631,Hartford County, CT,09003,2014,2014,160,896258,17.9,15.1,20.6,18.4,15.5,21.3
5632,Hartford County, CT,09003,2015,2015,209,894692,23.4,20.2,26.5,22.5,19.3,25.6
5633,Hartford County, CT,09003,2016,2016,270,892389,30.3,26.6,33.9,30.2,26.5,33.9
5634,Litchfield County, CT,09005,1999,1999,15,181328,8.3 (Unreliable),4.6,13.6,7.6 (Unreliable),4.3,12.5
5635,Litchfield County, CT,09005,2000,2000,15,182193,8.2 (Unreliable),4.6,13.6,8.4 (Unreliable),4.7,13.9
5636,Litchfield County, CT,09005,2001,2001,17,184118,9.2 (Unreliable),5.4,14.8,9.2 (Unreliable),5.3,15.0
5637,Litchfield County, CT,09005,2002,2002,13,185974,7.0 (Unreliable),3.7,12.0,7.8 (Unreliable),4.1,13.3
5638,Litchfield County, CT,09005,2003,2003,14,187424,7.5 (Unreliable),4.1,12.5,8.4 (Unreliable),4.5,14.4
5639,Litchfield County, CT,09005,2004,2004,20,188601,10.6,6.5,16.4,10.3,6.2,16.1
5640,Litchfield County, CT,09005,2005,2005,13,188912,6.9 (Unreliable),3.7,11.8,6.4 (Unreliable),3.3,11.1
5641,Litchfield County, CT,09005,2006,2006,19,189682,10.0 (Unreliable),6.0,15.6,10.7 (Unreliable),6.4,17.0
5642,Litchfield County, CT,09005,2007,2007,27,189866,14.2,9.4,20.7,14.3,9.3,21.2
5643,Litchfield County, CT,09005,2008,2008,27,190175,14.2,9.4,20.7,14.9,9.6,22.0
5644,Litchfield County, CT,09005,2009,2009,21,190015,11.1,6.8,16.9,13.1,8.0,20.3
5645,Litchfield County, CT,09005,2010,2010,21,189927,11.1,6.8,16.9,11.3,6.8,17.6
5646,Litchfield County, CT,09005,2011,2011,16,188968,8.5 (Unreliable),4.8,13.7,9.6 (Unreliable),5.4,15.8
5647,Litchfield County, CT,09005,2012,2012,25,187487,13.3,8.6,19.7,13.7,8.7,20.5
5648,Litchfield County, CT,09005,2013,2013,39,186760,20.9,14.8,28.5,21.0,14.6,29.2
5649,Litchfield County, CT,09005,2014,2014,55,185110,29.7,22.4,38.7,31.7,23.5,41.8
5650,Litchfield County, CT,09005,2015,2015,57,183776,31.0,23.5,40.2,34.1,25.4,44.8
5651,Litchfield County, CT,09005,2016,2016,44,182571,24.1,17.5,32.4,25.0,17.8,34.0
5652,Middlesex County, CT,09007,1999,1999,11,153340,7.2 (Unreliable),3.6,12.8,7.0 (Unreliable),3.5,12.5
5653,Middlesex County, CT,09007,2000,2000,10,155071,6.4 (Unreliable),3.1,11.9,5.9 (Unreliable),2.8,10.8
5654,Middlesex County, CT,09007,2001,2001,15,157006,9.6 (Unreliable),5.3,15.8,9.2 (Unreliable),5.2,15.2
5655,Middlesex County, CT,09007,2002,2002,11,159187,6.9 (Unreliable),3.4,12.4,7.0 (Unreliable),3.5,12.5
5656,Middlesex County, CT,09007,2003,2003,,160864,,,,,,
5657,Middlesex County, CT,09007,2004,2004,18,161450,11.1 (Unreliable),6.6,17.6,11.1 (Unreliable),6.5,17.8
5658,Middlesex County, CT,09007,2005,2005,10,162191,6.2 (Unreliable),3.0,11.3,6.9 (Unreliable),3.3,12.7
5659,Middlesex County, CT,09007,2006,2006,14,163473,8.6 (Unreliable),4.7,14.4,8.8 (Unreliable),4.8,14.8
5660,Middlesex County, CT,09007,2007,2007,24,164129,14.6,9.4,21.8,13.6,8.6,20.4
5661,Middlesex County, CT,09007,2008,2008,22,164962,13.3,8.4,20.2,13.6,8.4,20.7
5662,Middlesex County, CT,09007,2009,2009,15,165607,9.1 (Unreliable),5.1,14.9,9.7 (Unreliable),5.3,16.2
5663,Middlesex County, CT,09007,2010,2010,26,165676,15.7,10.3,23.0,15.7,10.1,23.1
5664,Middlesex County, CT,09007,2011,2011,22,166225,13.2,8.3,20.0,12.8,7.8,19.8
5665,Middlesex County, CT,09007,2012,2012,29,165512,17.5,11.7,25.2,16.4,10.7,24.1
5666,Middlesex County, CT,09007,2013,2013,21,165219,12.7,7.9,19.4,13.7,8.4,21.2
5667,Middlesex County, CT,09007,2014,2014,35,164555,21.3,14.8,29.6,22.4,15.3,31.7
5668,Middlesex County, CT,09007,2015,2015,41,163577,25.1,18.0,34.0,26.0,18.4,35.7
5669,Middlesex County, CT,09007,2016,2016,49,163329,30.0,22.2,39.7,30.5,22.3,40.9
5670,New Haven County, CT,09009,1999,1999,89,820396,10.8,8.7,13.3,10.8,8.6,13.2
5671,New Haven County, CT,09009,2000,2000,84,824008,10.2,8.1,12.6,10.2,8.1,12.6
5672,New Haven County, CT,09009,2001,2001,81,829875,9.8,7.8,12.1,9.7,7.7,12.1
5673,New Haven County, CT,09009,2002,2002,118,835099,14.1,11.6,16.7,14.3,11.7,16.8
5674,New Haven County, CT,09009,2003,2003,83,841939,9.9,7.9,12.2,9.9,7.9,12.2
5675,New Haven County, CT,09009,2004,2004,99,844505,11.7,9.5,14.3,11.9,9.6,14.5
5676,New Haven County, CT,09009,2005,2005,98,847162,11.6,9.4,14.1,11.6,9.4,14.1
5677,New Haven County, CT,09009,2006,2006,115,850207,13.5,11.1,16.0,13.5,11.0,16.0
5678,New Haven County, CT,09009,2007,2007,122,853598,14.3,11.8,16.8,14.4,11.8,16.9
5679,New Haven County, CT,09009,2008,2008,117,856622,13.7,11.2,16.1,13.4,10.9,15.9
5680,New Haven County, CT,09009,2009,2009,122,860025,14.2,11.7,16.7,14.1,11.6,16.6
5681,New Haven County, CT,09009,2010,2010,116,862477,13.4,11.0,15.9,13.2,10.7,15.6
5682,New Haven County, CT,09009,2011,2011,130,864009,15.0,12.5,17.6,15.0,12.4,17.6
5683,New Haven County, CT,09009,2012,2012,109,864177,12.6,10.2,15.0,12.5,10.1,14.9
5684,New Haven County, CT,09009,2013,2013,159,862712,18.4,15.6,21.3,18.5,15.5,21.4
5685,New Haven County, CT,09009,2014,2014,150,861534,17.4,14.6,20.2,17.7,14.8,20.6
5686,New Haven County, CT,09009,2015,2015,215,859073,25.0,21.7,28.4,24.1,20.8,27.4
5687,New Haven County, CT,09009,2016,2016,256,856875,29.9,26.2,33.5,29.9,26.1,33.7
5688,New London County, CT,09011,1999,1999,20,257568,7.8,4.7,12.0,7.5,4.6,11.6
5689,New London County, CT,09011,2000,2000,24,259088,9.3,5.9,13.8,8.9,5.7,13.3
5690,New London County, CT,09011,2001,2001,24,261396,9.2,5.9,13.7,8.8,5.6,13.1
5691,New London County, CT,09011,2002,2002,26,264698,9.8,6.4,14.4,9.6,6.3,14.1
5692,New London County, CT,09011,2003,2003,29,266584,10.9,7.3,15.6,10.8,7.2,15.4
5693,New London County, CT,09011,2004,2004,34,268595,12.7,8.8,17.7,12.6,8.7,17.6
5694,New London County, CT,09011,2005,2005,21,269664,7.8,4.8,11.9,7.9,4.9,12.1
5695,New London County, CT,09011,2006,2006,29,270814,10.7,7.2,15.4,10.7,7.1,15.4
5696,New London County, CT,09011,2007,2007,32,270669,11.8,8.1,16.7,11.4,7.8,16.2
5697,New London County, CT,09011,2008,2008,24,272634,8.8,5.6,13.1,8.3,5.3,12.5
5698,New London County, CT,09011,2009,2009,38,273630,13.9,9.8,19.1,13.5,9.5,18.6
5699,New London County, CT,09011,2010,2010,30,274055,10.9,7.4,15.6,11.1,7.4,16.0
5700,New London County, CT,09011,2011,2011,39,273226,14.3,10.2,19.5,14.6,10.3,20.1
5701,New London County, CT,09011,2012,2012,48,274267,17.5,12.9,23.2,16.8,12.3,22.4
5702,New London County, CT,09011,2013,2013,63,273405,23.0,17.7,29.5,23.4,17.9,30.1
5703,New London County, CT,09011,2014,2014,58,272053,21.3,16.2,27.6,21.7,16.3,28.3
5704,New London County, CT,09011,2015,2015,77,270639,28.5,22.5,35.6,29.8,23.3,37.5
5705,New London County, CT,09011,2016,2016,98,269801,36.3,29.5,44.3,36.2,29.2,44.4
5706,Tolland County, CT,09013,1999,1999,,134939,,,,,,
5707,Tolland County, CT,09013,2000,2000,10,136364,7.3 (Unreliable),3.5,13.5,7.1 (Unreliable),3.4,13.1
5708,Tolland County, CT,09013,2001,2001,12,138934,8.6 (Unreliable),4.5,15.1,8.6 (Unreliable),4.4,15.0
5709,Tolland County, CT,09013,2002,2002,,142362,,,,,,
5710,Tolland County, CT,09013,2003,2003,11,145195,7.6 (Unreliable),3.8,13.6,7.2 (Unreliable),3.6,12.9
5711,Tolland County, CT,09013,2004,2004,11,146706,7.5 (Unreliable),3.7,13.4,7.6 (Unreliable),3.8,13.6
5712,Tolland County, CT,09013,2005,2005,,147657,,,,,,
5713,Tolland County, CT,09013,2006,2006,,148954,,,,,,
5714,Tolland County, CT,09013,2007,2007,16,149718,10.7 (Unreliable),6.1,17.4,10.8 (Unreliable),6.0,17.8
5715,Tolland County, CT,09013,2008,2008,,151583,,,,,,
5716,Tolland County, CT,09013,2009,2009,16,152330,10.5 (Unreliable),6.0,17.1,11.7 (Unreliable),6.6,19.3
5717,Tolland County, CT,09013,2010,2010,,152691,,,,,,
5718,Tolland County, CT,09013,2011,2011,13,153093,8.5 (Unreliable),4.5,14.5,8.3 (Unreliable),4.3,14.4
5719,Tolland County, CT,09013,2012,2012,16,152006,10.5 (Unreliable),6.0,17.1,11.9 (Unreliable),6.7,19.6
5720,Tolland County, CT,09013,2013,2013,13,151881,8.6 (Unreliable),4.6,14.6,8.2 (Unreliable),4.2,14.3
5721,Tolland County, CT,09013,2014,2014,28,151758,18.5,12.3,26.7,21.8,14.2,31.9
5722,Tolland County, CT,09013,2015,2015,25,151684,16.5,10.7,24.3,18.7,11.8,28.0
5723,Tolland County, CT,09013,2016,2016,38,151118,25.1,17.8,34.5,27.6,19.1,38.6
5724,Windham County, CT,09015,1999,1999,14,108748,12.9 (Unreliable),7.0,21.6,12.5 (Unreliable),6.8,21.0
5725,Windham County, CT,09015,2000,2000,10,109091,9.2 (Unreliable),4.4,16.9,8.8 (Unreliable),4.2,16.2
5726,Windham County, CT,09015,2001,2001,17,109870,15.5 (Unreliable),9.0,24.8,15.2 (Unreliable),8.9,24.4
5727,Windham County, CT,09015,2002,2002,,111078,,,,,,
5728,Windham County, CT,09015,2003,2003,17,112653,15.1 (Unreliable),8.8,24.2,15.0 (Unreliable),8.7,24.0
5729,Windham County, CT,09015,2004,2004,12,114316,10.5 (Unreliable),5.4,18.3,10.8 (Unreliable),5.6,18.9
5730,Windham County, CT,09015,2005,2005,,115636,,,,,,
5731,Windham County, CT,09015,2006,2006,12,116778,10.3 (Unreliable),5.3,17.9,10.2 (Unreliable),5.3,17.9
5732,Windham County, CT,09015,2007,2007,,117244,,,,,,
5733,Windham County, CT,09015,2008,2008,16,117888,13.6 (Unreliable),7.8,22.0,13.4 (Unreliable),7.6,21.7
5734,Windham County, CT,09015,2009,2009,17,118112,14.4 (Unreliable),8.4,23.0,13.9 (Unreliable),7.9,22.5
5735,Windham County, CT,09015,2010,2010,18,118428,15.2 (Unreliable),9.0,24.0,14.9 (Unreliable),8.7,23.9
5736,Windham County, CT,09015,2011,2011,17,118425,14.4 (Unreliable),8.4,23.0,14.6 (Unreliable),8.3,23.7
5737,Windham County, CT,09015,2012,2012,15,117995,12.7 (Unreliable),7.1,21.0,12.8 (Unreliable),7.2,21.1
5738,Windham County, CT,09015,2013,2013,21,117668,17.8,11.0,27.3,17.4,10.6,26.9
5739,Windham County, CT,09015,2014,2014,33,116919,28.2,19.4,39.6,28.6,19.6,40.4
5740,Windham County, CT,09015,2015,2015,35,116615,30.0,20.9,41.7,30.8,21.2,43.2
5741,Windham County, CT,09015,2016,2016,37,116192,31.8,22.4,43.9,33.3,23.2,46.3
5742,Kent County, DE,10001,1999,1999,,125611,,,,,,
5743,Kent County, DE,10001,2000,2000,11,126697,8.7 (Unreliable),4.3,15.5,8.8 (Unreliable),4.4,15.8
5744,Kent County, DE,10001,2001,2001,,129228,,,,,,
5745,Kent County, DE,10001,2002,2002,,131824,,,,,,
5746,Kent County, DE,10001,2003,2003,13,134605,9.7 (Unreliable),5.1,16.5,10.0 (Unreliable),5.3,17.2
5747,Kent County, DE,10001,2004,2004,,139342,,,,,,
5748,Kent County, DE,10001,2005,2005,,144585,,,,,,
5749,Kent County, DE,10001,2006,2006,13,149704,8.7 (Unreliable),4.6,14.8,8.9 (Unreliable),4.8,15.3
5750,Kent County, DE,10001,2007,2007,13,153969,8.4 (Unreliable),4.5,14.4,8.7 (Unreliable),4.7,14.9
5751,Kent County, DE,10001,2008,2008,14,157925,8.9 (Unreliable),4.8,14.9,9.5 (Unreliable),5.2,15.9
5752,Kent County, DE,10001,2009,2009,24,160081,15.0,9.6,22.3,15.8,10.1,23.5
5753,Kent County, DE,10001,2010,2010,27,162310,16.6,11.0,24.2,18.0,11.7,26.3
5754,Kent County, DE,10001,2011,2011,33,165258,20.0,13.7,28.0,20.5,14.0,28.9
5755,Kent County, DE,10001,2012,2012,32,167605,19.1,13.1,27.0,20.5,13.9,29.1
5756,Kent County, DE,10001,2013,2013,33,169457,19.5,13.4,27.3,20.4,14.0,28.8
5757,Kent County, DE,10001,2014,2014,40,171949,23.3,16.6,31.7,25.5,18.0,35.0
5758,Kent County, DE,10001,2015,2015,38,173533,21.9,15.5,30.1,24.5,17.3,33.8
5759,Kent County, DE,10001,2016,2016,45,174827,25.7,18.8,34.4,26.8,19.4,36.1
5760,New Castle County, DE,10003,1999,1999,44,496079,8.9,6.4,11.9,8.7,6.3,11.6
5761,New Castle County, DE,10003,2000,2000,38,500265,7.6,5.4,10.4,7.4,5.3,10.2
5762,New Castle County, DE,10003,2001,2001,47,506026,9.3,6.8,12.4,9.1,6.7,12.1
5763,New Castle County, DE,10003,2002,2002,60,510158,11.8,9.0,15.1,11.5,8.8,14.8
5764,New Castle County, DE,10003,2003,2003,54,514769,10.5,7.9,13.7,10.2,7.7,13.3
5765,New Castle County, DE,10003,2004,2004,45,518944,8.7,6.3,11.6,8.6,6.3,11.5
5766,New Castle County, DE,10003,2005,2005,47,523343,9.0,6.6,11.9,8.8,6.5,11.8
5767,New Castle County, DE,10003,2006,2006,50,527174,9.5,7.0,12.5,9.4,7.0,12.4
5768,New Castle County, DE,10003,2007,2007,64,530555,12.1,9.3,15.4,12.0,9.2,15.3
5769,New Castle County, DE,10003,2008,2008,80,533958,15.0,11.9,18.6,14.7,11.6,18.3
5770,New Castle County, DE,10003,2009,2009,80,536898,14.9,11.8,18.5,14.7,11.6,18.3
5771,New Castle County, DE,10003,2010,2010,84,538479,15.6,12.4,19.3,15.5,12.3,19.2
5772,New Castle County, DE,10003,2011,2011,88,542308,16.2,13.0,20.0,15.9,12.7,19.6
5773,New Castle County, DE,10003,2012,2012,81,546041,14.8,11.8,18.4,14.0,11.1,17.5
5774,New Castle County, DE,10003,2013,2013,97,549521,17.7,14.3,21.5,17.6,14.2,21.6
5775,New Castle County, DE,10003,2014,2014,111,552271,20.1,16.4,23.8,20.1,16.3,23.9
5776,New Castle County, DE,10003,2015,2015,114,555167,20.5,16.8,24.3,20.4,16.6,24.2
5777,New Castle County, DE,10003,2016,2016,161,556987,28.9,24.4,33.4,28.4,23.9,32.9
5778,Sussex County, DE,10005,1999,1999,,153300,,,,,,
5779,Sussex County, DE,10005,2000,2000,,156638,,,,,,
5780,Sussex County, DE,10005,2001,2001,10,160445,6.2 (Unreliable),3.0,11.5,6.7 (Unreliable),3.2,12.3
5781,Sussex County, DE,10005,2002,2002,15,164187,9.1 (Unreliable),5.1,15.1,9.7 (Unreliable),5.3,16.2
5782,Sussex County, DE,10005,2003,2003,10,168629,5.9 (Unreliable),2.8,10.9,6.1 (Unreliable),2.9,11.3
5783,Sussex County, DE,10005,2004,2004,12,172517,7.0 (Unreliable),3.6,12.2,7.9 (Unreliable),4.1,13.9
5784,Sussex County, DE,10005,2005,2005,10,177222,5.6 (Unreliable),2.7,10.4,6.2 (Unreliable),3.0,11.4
5785,Sussex County, DE,10005,2006,2006,15,182390,8.2 (Unreliable),4.6,13.6,9.9 (Unreliable),5.5,16.3
5786,Sussex County, DE,10005,2007,2007,20,187225,10.7,6.5,16.5,11.9,7.2,18.6
5787,Sussex County, DE,10005,2008,2008,30,191991,15.6,10.5,22.3,17.3,11.5,25.1
5788,Sussex County, DE,10005,2009,2009,32,194751,16.4,11.2,23.2,17.8,12.0,25.3
5789,Sussex County, DE,10005,2010,2010,34,197145,17.2,11.9,24.1,19.4,13.3,27.4
5790,Sussex County, DE,10005,2011,2011,39,200358,19.5,13.8,26.6,20.2,14.1,28.1
5791,Sussex County, DE,10005,2012,2012,28,203347,13.8,9.1,19.9,13.9,9.0,20.6
5792,Sussex County, DE,10005,2013,2013,36,206417,17.4,12.2,24.1,21.3,14.6,29.9
5793,Sussex County, DE,10005,2014,2014,38,210728,18.0,12.8,24.8,19.8,13.7,27.6
5794,Sussex County, DE,10005,2015,2015,46,215376,21.4,15.6,28.5,24.9,17.9,33.6
5795,Sussex County, DE,10005,2016,2016,76,220251,34.5,27.2,43.2,43.4,33.9,54.8
5796,District of Columbia, DC,11001,1999,1999,48,570213,8.4,6.2,11.2,8.3,6.1,11.1
5797,District of Columbia, DC,11001,2000,2000,76,572059,13.3,10.5,16.6,13.4,10.6,16.8
5798,District of Columbia, DC,11001,2001,2001,93,574504,16.2,13.1,19.8,16.2,13.1,19.9
5799,District of Columbia, DC,11001,2002,2002,61,573158,10.6,8.1,13.7,10.9,8.3,14.0
5800,District of Columbia, DC,11001,2003,2003,103,568502,18.1,14.6,21.6,18.1,14.6,21.7
5801,District of Columbia, DC,11001,2004,2004,87,567754,15.3,12.3,18.9,15.5,12.4,19.1
5802,District of Columbia, DC,11001,2005,2005,77,567136,13.6,10.7,17.0,13.6,10.8,17.1
5803,District of Columbia, DC,11001,2006,2006,101,570681,17.7,14.2,21.1,17.8,14.3,21.3
5804,District of Columbia, DC,11001,2007,2007,61,574404,10.6,8.1,13.6,10.8,8.2,13.9
5805,District of Columbia, DC,11001,2008,2008,56,580236,9.7,7.3,12.5,9.6,7.3,12.5
5806,District of Columbia, DC,11001,2009,2009,26,592228,4.4,2.9,6.4,4.1,2.6,6.0
5807,District of Columbia, DC,11001,2010,2010,78,601723,13.0,10.2,16.2,13.0,10.2,16.2
5808,District of Columbia, DC,11001,2011,2011,86,620477,13.9,11.1,17.1,13.4,10.7,16.6
5809,District of Columbia, DC,11001,2012,2012,77,635327,12.1,9.6,15.1,12.5,9.8,15.6
5810,District of Columbia, DC,11001,2013,2013,102,649165,15.7,12.7,18.8,14.9,12.0,17.9
5811,District of Columbia, DC,11001,2014,2014,96,659005,14.6,11.8,17.8,14.2,11.5,17.4
5812,District of Columbia, DC,11001,2015,2015,125,670377,18.6,15.4,21.9,18.6,15.3,21.9
5813,District of Columbia, DC,11001,2016,2016,269,681170,39.5,34.8,44.2,38.8,34.1,43.5
5814,Alachua County, FL,12001,1999,1999,13,215847,6.0 (Unreliable),3.2,10.3,6.1 (Unreliable),3.1,10.6
5815,Alachua County, FL,12001,2000,2000,15,217955,6.9 (Unreliable),3.9,11.4,7.8 (Unreliable),4.4,12.9
5816,Alachua County, FL,12001,2001,2001,17,221718,7.7 (Unreliable),4.5,12.3,8.6 (Unreliable),4.9,14.0
5817,Alachua County, FL,12001,2002,2002,14,224614,6.2 (Unreliable),3.4,10.5,6.8 (Unreliable),3.7,11.4
5818,Alachua County, FL,12001,2003,2003,24,227022,10.6,6.8,15.7,12.2,7.7,18.3
5819,Alachua County, FL,12001,2004,2004,21,229867,9.1,5.7,14.0,10.1,6.2,15.6
5820,Alachua County, FL,12001,2005,2005,16,233756,6.8 (Unreliable),3.9,11.1,7.4 (Unreliable),4.2,12.2
5821,Alachua County, FL,12001,2006,2006,13,239506,5.4 (Unreliable),2.9,9.3,5.7 (Unreliable),3.0,10.0
5822,Alachua County, FL,12001,2007,2007,20,242685,8.2,5.0,12.7,9.0,5.3,14.2
5823,Alachua County, FL,12001,2008,2008,19,244888,7.8 (Unreliable),4.7,12.1,8.8 (Unreliable),5.2,13.8
5824,Alachua County, FL,12001,2009,2009,29,246657,11.8,7.9,16.9,13.2,8.7,19.1
5825,Alachua County, FL,12001,2010,2010,25,247336,10.1,6.5,14.9,9.9,6.3,14.8
5826,Alachua County, FL,12001,2011,2011,25,249722,10.0,6.5,14.8,11.5,7.3,17.3
5827,Alachua County, FL,12001,2012,2012,23,251587,9.1,5.8,13.7,10.3,6.4,15.5
5828,Alachua County, FL,12001,2013,2013,20,252636,7.9,4.8,12.2,9.5,5.7,14.8
5829,Alachua County, FL,12001,2014,2014,22,255786,8.6,5.4,13.0,10.6,6.6,16.2
5830,Alachua County, FL,12001,2015,2015,28,259402,10.8,7.2,15.6,11.5,7.5,16.8
5831,Alachua County, FL,12001,2016,2016,32,263496,12.1,8.3,17.1,13.8,9.3,19.8
5832,Baker County, FL,12003,1999,1999,,21575,,,,,,
5833,Baker County, FL,12003,2000,2000,,22259,,,,,,
5834,Baker County, FL,12003,2001,2001,,22620,,,,,,
5835,Baker County, FL,12003,2002,2002,,23298,,,,,,
5836,Baker County, FL,12003,2003,2003,,23555,,,,,,
5837,Baker County, FL,12003,2004,2004,,24142,,,,,,
5838,Baker County, FL,12003,2005,2005,12,24832,48.3 (Unreliable),25.0,84.4,46.9 (Unreliable),24.2,81.9
5839,Baker County, FL,12003,2006,2006,,25571,,,,,,
5840,Baker County, FL,12003,2007,2007,10,26212,38.2 (Unreliable),18.3,70.2,37.5 (Unreliable),18.0,69.0
5841,Baker County, FL,12003,2008,2008,,26725,,,,,,
5842,Baker County, FL,12003,2009,2009,,27124,,,,,,
5843,Baker County, FL,12003,2010,2010,,27115,,,,,,
5844,Baker County, FL,12003,2011,2011,,27073,,,,,,
5845,Baker County, FL,12003,2012,2012,,27055,,,,,,
5846,Baker County, FL,12003,2013,2013,,27001,,,,,,
5847,Baker County, FL,12003,2014,2014,,27143,,,,,,
5848,Baker County, FL,12003,2015,2015,,27424,,,,,,
5849,Baker County, FL,12003,2016,2016,,27937,,,,,,
5850,Bay County, FL,12005,1999,1999,13,148149,8.8 (Unreliable),4.7,15.0,8.5 (Unreliable),4.5,14.6
5851,Bay County, FL,12005,2000,2000,22,148217,14.8,9.3,22.5,14.5,9.1,21.9
5852,Bay County, FL,12005,2001,2001,24,150207,16.0,10.2,23.8,15.8,10.1,23.5
5853,Bay County, FL,12005,2002,2002,30,152741,19.6,13.3,28.0,19.5,13.1,27.8
5854,Bay County, FL,12005,2003,2003,23,155044,14.8,9.4,22.3,15.3,9.7,22.9
5855,Bay County, FL,12005,2004,2004,27,158804,17.0,11.2,24.7,16.5,10.9,24.0
5856,Bay County, FL,12005,2005,2005,21,162917,12.9,8.0,19.7,12.6,7.8,19.3
5857,Bay County, FL,12005,2006,2006,23,165644,13.9,8.8,20.8,13.8,8.7,20.7
5858,Bay County, FL,12005,2007,2007,34,165345,20.6,14.2,28.7,19.9,13.7,28.0
5859,Bay County, FL,12005,2008,2008,28,166267,16.8,11.2,24.3,16.9,11.2,24.7
5860,Bay County, FL,12005,2009,2009,23,167464,13.7,8.7,20.6,13.5,8.5,20.4
5861,Bay County, FL,12005,2010,2010,27,168852,16.0,10.5,23.3,17.3,11.3,25.4
5862,Bay County, FL,12005,2011,2011,12,169647,7.1 (Unreliable),3.7,12.4,6.8 (Unreliable),3.5,11.9
5863,Bay County, FL,12005,2012,2012,19,172029,11.0 (Unreliable),6.6,17.2,10.8 (Unreliable),6.4,17.1
5864,Bay County, FL,12005,2013,2013,20,174994,11.4,7.0,17.7,11.9,7.2,18.7
5865,Bay County, FL,12005,2014,2014,30,178860,16.8,11.3,23.9,16.0,10.6,23.1
5866,Bay County, FL,12005,2015,2015,30,181947,16.5,11.1,23.5,15.6,10.4,22.5
5867,Bay County, FL,12005,2016,2016,50,183974,27.2,20.2,35.8,29.5,21.8,39.1
5868,Bradford County, FL,12007,1999,1999,,25887,,,,,,
5869,Bradford County, FL,12007,2000,2000,,26088,,,,,,
