fips,2000_population,2010_population,2017_population,2000_pct_male,2010_pct_male,2017_pct_male,2000_pct_white,2010_pct_white,2017_pct_white,2000_pct_25_39,2010_pct_25_39,2017_pct_25_39,2000_pct_hs_diploma,2010_pct_hs_diploma,2017_pct_hs_diploma,2000_median_hh_inc,2010_median_hh_inc,2017_median_hh_inc,2000_pov_pct,2010_pov_pct,2017_pov_pct,2000_unemploy_rate,2010_unemploy_rate,2017_unemploy_rate,2000_deaths,2010_deaths,2017_deaths,2000_mean_deaths,2010_mean_deaths,2017_mean_deaths,2000_death_rate,2010_death_rate,2017_death_rate,2000_log_death_rate,2010_log_death_rate,2017_log_death_rate,2000_deaths_age_adj,2010_deaths_age_adj,2017_deaths_age_adj,predicted_deaths_age_adj
51810,426666,438855,449962,0.494921086,0.489934033,0.491072579,0.726842542,0.694293104,0.678019477,0.255865244,0.221136822,0.236657762,0.259,0.922,0.219,48705,63370,70500,0.065,0.069,0.08,0.022,0.06,0.035,106,149,295,17.66666667,24.83333333,49.16666667,4.14063147,5.658664783,10.92684864,1.420848305,1.73318796,2.391222938,3.9,5.5,10.8,10.14708049
51830,12000,13716,14889,0.449166667,0.46959755,0.458123447,0.808416667,0.76071741,0.734972127,0.135666667,0.137576553,0.158976426,0.208,0.916,0.195,37093,41236,54606,0.183,0.189,0.215,0.044,0.148,0.052,5,5,5,0.833333333,0.833333333,0.833333333,6.944444444,6.075629435,5.596973157,1.937941979,1.804285595,1.722225944,5,5,5,6.713161226
51840,23662,#N/A,28210,0.485081565,#N/A,0.489684509,0.859014454,#N/A,0.808684864,0.22356521,#N/A,0.20584899,0.267,#N/A,0.271,34335,#N/A,49330,0.132,#N/A,0.125,0.022,#N/A,0.036,5,#N/A,37,0.833333333,#N/A,6.166666667,3.521821204,#N/A,21.85986057,1.258978243,#N/A,3.084652104,5,#N/A,23.2,12.25070723
53001,16459,18789,19681,0.511695729,0.510085688,0.506986434,0.975697187,0.924743201,0.893450536,0.199708366,0.193411038,0.183069966,0.262,0.667,0.26,33888,39679,48131,0.182,0.212,0.231,0.084,0.09,0.057,5,5,5,0.833333333,0.833333333,0.833333333,5.063086052,4.435219189,4.234202192,1.621976189,1.489577037,1.443194926,5,5,5,7.218943848
53003,20560,#N/A,#N/A,0.476750973,#N/A,#N/A,0.967850195,#N/A,#N/A,0.184533074,#N/A,#N/A,0.327,#N/A,#N/A,33524,#N/A,#N/A,0.154,#N/A,#N/A,0.056,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.053177691,#N/A,#N/A,1.399501189,#N/A,#N/A,5,#N/A,#N/A,5.736715123
53005,143091,176465,198453,0.496886597,0.499725158,0.501262264,0.941470812,0.918391749,0.903644692,0.201871536,0.192984445,0.204088626,0.24,0.876,0.244,47044,55253,63001,0.103,0.124,0.134,0.055,0.072,0.055,38,76,105,6.333333333,12.66666667,17.5,4.426087828,7.178005081,8.818208845,1.487516085,1.971021501,2.176818771,4.2,7.8,9.5,8.957092632
53007,66727,72756,76479,0.498194134,0.498804222,0.500124217,0.96538133,0.947825609,0.93417801,0.192246017,0.172741767,0.187136338,0.257,0.831,0.275,37316,47009,54975,0.124,0.119,0.128,0.072,0.081,0.048,31,55,36,5.166666667,9.166666667,6,7.742992592,12.59918999,7.845290864,2.046788253,2.533632525,2.059913462,7.9,12.5,8.5,11.89000534
53009,64322,71509,75712,0.494169957,0.496175307,0.493554522,0.910434999,0.885217245,0.87358675,0.151503374,0.146149436,0.161189772,0.278,0.904,0.272,36449,44342,48002,0.125,0.141,0.171,0.076,0.101,0.068,47,88,62,7.833333333,14.66666667,10.33333333,12.17831121,20.5102388,13.64821076,2.4996566,3.020924215,2.613608433,13.6,22.5,15.8,14.26491113
53011,347493,426709,474492,0.496398489,0.493563529,0.494372929,0.912038516,0.883431097,0.867997774,0.223371406,0.198198304,0.199676707,0.27,0.907,0.245,48376,58095,67832,0.091,0.105,0.103,0.053,0.133,0.051,140,243,240,23.33333333,40.5,40,6.714763559,9.49124579,8.430068368,1.904308618,2.250369878,2.131804882,6.2,9.6,8.7,10.57437631
53013,4074,4094,4023,0.487972509,0.493160723,0.487695749,0.979626902,0.952125061,0.920208799,0.157830142,0.133610161,0.157842406,0.305,0.888,0.257,33500,40774,46250,0.126,0.152,0.145,0.088,0.11,0.056,5,5,5,0.833333333,0.833333333,0.833333333,20.45491736,20.35499104,20.71422653,3.018223311,3.013326142,3.030820736,5,5,5,6.837166901
53015,93033,102357,106900,0.495662829,0.493449398,0.49515435,0.943256694,0.92505642,0.913554724,0.195468275,0.173129341,0.181412535,0.327,0.857,0.308,39797,46379,49804,0.14,0.158,0.169,0.07,0.135,0.061,73,106,88,12.16666667,17.66666667,14.66666667,13.07779677,17.25985196,13.71998753,2.570915889,2.848383108,2.618853713,13.1,17.9,14.4,12.68380898
53017,#N/A,38515,42167,#N/A,0.499571595,0.505632367,#N/A,0.945605608,0.931391847,#N/A,0.182811891,0.181042047,#N/A,0.799,0.296,#N/A,47408,55805,#N/A,0.143,0.137,#N/A,0.08,0.057,#N/A,23,21,#N/A,3.833333333,3.5,#N/A,9.95283223,8.300329642,#N/A,2.297857157,2.11629523,#N/A,10.5,9,9.217829386
53019,7292,7544,7590,0.517964893,0.517364793,0.512779974,0.787986835,0.772004242,0.758102767,0.158255623,0.132158006,0.136627141,0.344,0.877,0.327,30388,36096,41081,0.19,0.191,0.212,0.105,0.133,0.11,5,5,5,0.833333333,0.833333333,0.833333333,11.428049,11.04630612,10.97935881,2.436070772,2.402096084,2.396017038,5,5,5,5.941779907
53021,49555,#N/A,92117,0.522409444,#N/A,0.516983836,0.932842296,#N/A,0.900832637,0.215013621,#N/A,0.22876342,0.238,#N/A,0.265,38991,#N/A,60275,0.192,#N/A,0.159,0.08,#N/A,0.063,5,#N/A,24,0.833333333,#N/A,4,1.681633202,#N/A,4.342303809,0.519765465,#N/A,1.468405039,5,#N/A,5.1,8.316581117
53023,2392,2261,2205,0.495819398,0.495356037,0.489342404,0.985785953,0.959752322,0.941950113,0.144648829,0.137992039,0.136507937,0.295,0.894,0.323,33398,40135,51399,0.142,0.123,0.117,0.052,0.073,0.053,5,5,5,0.833333333,0.833333333,0.833333333,34.83835006,36.856848,37.79289494,3.550718793,3.607041436,3.63212112,5,5,5,6.158682213
53025,75016,89569,95821,0.511477551,0.509495473,0.508187141,0.953849845,0.931561143,0.92309619,0.200050656,0.192834574,0.195917388,0.278,0.73,0.266,35276,42149,52382,0.174,0.19,0.159,0.086,0.099,0.063,41,63,33,6.833333333,10.5,5.5,9.109167822,11.72280588,5.739869131,2.209281359,2.461536165,1.747436411,9.9,12.9,6.8,8.322725803
53027,67188,72843,72553,0.496859558,0.512801505,0.513031853,0.912082515,0.885603284,0.874160958,0.181312139,0.175212443,0.177263518,0.343,0.844,0.333,34160,41618,45483,0.161,0.159,0.16,0.081,0.132,0.071,38,56,59,6.333333333,9.333333333,9.833333333,9.42628644,12.81294474,13.55331045,2.243502216,2.550455967,2.606630831,9.6,13.8,14.1,13.90661161
53029,#N/A,78690,83285,#N/A,0.495107383,0.497688659,#N/A,0.875892744,0.856768926,#N/A,0.168255179,0.193660323,#N/A,0.941,0.225,#N/A,56138,61516,#N/A,0.077,0.095,#N/A,0.09,0.052,#N/A,32,50,#N/A,5.333333333,8.333333333,#N/A,6.777650697,10.00580337,#N/A,1.913630537,2.303165261,#N/A,6.4,11.3,9.496826406
53031,#N/A,29891,31191,#N/A,0.494931585,0.491039082,#N/A,0.916964973,0.91593729,#N/A,0.119333579,0.127120003,#N/A,0.938,0.209,#N/A,46183,51842,#N/A,0.128,0.128,#N/A,0.089,0.061,#N/A,24,20,#N/A,4,3.333333333,#N/A,13.38195443,10.68684343,#N/A,2.593907115,2.369013399,#N/A,14.9,11.3,13.49241037
53033,1738916,1938375,2204229,0.497557099,0.498059973,0.501334934,0.786121354,0.722032115,0.677662802,0.258075721,0.238904237,0.260347269,0.192,0.918,0.155,53157,67246,83571,0.084,0.097,0.102,0.037,0.08,0.036,823,1096,1266,137.1666667,182.6666667,211,7.888055931,9.423701124,9.57250812,2.065349708,2.243227912,2.258895253,7.1,8.9,9.2,7.491576224
53035,232526,251676,266550,0.506941159,0.506397114,0.511506284,0.859306056,0.840600613,0.827848434,0.20947765,0.181840938,0.207401988,0.254,0.923,0.225,46840,59358,68336,0.088,0.089,0.099,0.056,0.078,0.049,76,126,131,12.66666667,21,21.83333333,5.4474195,8.344061412,8.191083599,1.69514201,2.121550078,2.103046197,5.2,8.4,7.8,10.90430626
53037,33487,#N/A,46157,0.496909248,#N/A,0.504192214,0.945471377,#N/A,0.918517235,0.176964195,#N/A,0.179041099,0.31,#N/A,0.24,32546,#N/A,53163,0.196,#N/A,0.196,0.061,#N/A,0.053,5,#N/A,21,0.833333333,#N/A,3.5,2.488527886,#N/A,7.582815174,0.911691325,#N/A,2.025884526,5,#N/A,8.7,12.66105627
53039,19241,#N/A,21750,0.499350346,#N/A,0.504597701,0.935398368,#N/A,0.930022989,0.17156073,#N/A,0.156597701,0.343,#N/A,0.278,34267,#N/A,51258,0.17,#N/A,0.149,0.083,#N/A,0.059,5,#N/A,5,0.833333333,#N/A,0.833333333,4.331029226,#N/A,3.831417625,1.46580521,#N/A,1.343234872,5,#N/A,5,10.72000255
53041,68633,75505,78230,0.495927615,0.500046355,0.499821041,0.960980869,0.937010794,0.92289403,0.174930427,0.166902854,0.177387192,0.329,0.846,0.308,35511,44661,46387,0.14,0.134,0.16,0.081,0.133,0.066,33,52,39,5.5,8.666666667,6.5,8.013637754,11.47826855,8.308832929,2.08114481,2.440455556,2.117319157,8.3,11.6,8.5,12.58697041
53043,10183,10575,10579,0.496513798,0.498534279,0.507514888,0.966807424,0.955177305,0.942149542,0.151428852,0.127281324,0.13659136,0.313,0.902,0.299,35255,43665,49460,0.126,0.126,0.137,0.053,0.085,0.049,5,5,5,0.833333333,0.833333333,0.833333333,8.18357393,7.880220646,7.877241075,2.102128966,2.064355904,2.063977725,5,5,5,5.391865179
53045,49576,60735,63801,0.517145393,0.517214127,0.517531073,0.913123285,0.892286161,0.879735427,0.182890915,0.169457479,0.17341421,0.325,0.873,0.314,39586,49081,53087,0.122,0.151,0.162,0.071,0.108,0.066,26,38,47,4.333333333,6.333333333,7.833333333,8.740788554,10.42781482,12.27775949,2.168000409,2.344476738,2.507789454,7.9,11,13.3,13.76544541
53047,39566,41229,#N/A,0.498357175,0.504693298,#N/A,0.858262144,0.835091804,#N/A,0.175226204,0.159450872,#N/A,0.308,0.825,#N/A,29726,38299,#N/A,0.213,0.196,#N/A,0.091,0.096,#N/A,22,34,#N/A,3.666666667,5.666666667,#N/A,9.26721596,13.74437087,#N/A,2.226483007,2.620629349,#N/A,9.9,13.4,#N/A,14.1999035
53049,20944,#N/A,#N/A,0.496275783,#N/A,#N/A,0.932343392,#N/A,#N/A,0.140804049,#N/A,#N/A,0.315,#N/A,#N/A,31209,#N/A,#N/A,0.144,#N/A,#N/A,0.078,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,3.978864273,#N/A,#N/A,1.38099642,#N/A,#N/A,5,#N/A,#N/A,5.979497095
53051,11745,12949,13363,0.501660281,0.506062244,0.509915438,0.949255002,0.922078925,0.911546808,0.153001277,0.12950807,0.136870463,0.333,0.866,0.307,31677,36864,49184,0.181,0.19,0.166,0.084,0.146,0.074,5,5,5,0.833333333,0.833333333,0.833333333,7.095217823,6.435503385,6.236124623,1.959421011,1.861830064,1.830358935,5,5,5,6.080700037
53053,703961,795393,877201,0.497713652,0.494133089,0.497572392,0.808590249,0.773459158,0.751842508,0.227154629,0.207178087,0.226173933,0.298,0.897,0.278,45204,56773,63881,0.105,0.116,0.122,0.056,0.097,0.053,317,506,527,52.83333333,84.33333333,87.83333333,7.505150617,10.60272511,10.01290848,2.015589534,2.361111054,2.303875109,7.1,10.3,10.1,9.665283099
53055,14160,15784,#N/A,0.488064972,0.485428282,#N/A,0.968432203,0.952483528,#N/A,0.133686441,0.125063355,#N/A,0.187,0.949,#N/A,43491,51392,#N/A,0.092,0.095,#N/A,0.044,0.067,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,5.885122411,5.279608042,#N/A,1.772427541,1.66385186,#N/A,5,5,#N/A,11.09318838
53057,103467,116954,126026,0.495385002,0.495981326,0.495262882,0.94270637,0.916668092,0.905479822,0.191664975,0.178565932,0.18635837,0.263,0.865,0.265,42381,53094,59263,0.111,0.124,0.143,0.064,0.102,0.055,55,75,82,9.166666667,12.5,13.66666667,8.85950754,10.68796279,10.84432313,2.181491181,2.369118135,2.383641729,8.7,11.1,11.6,12.80064332
53059,9900,11115,11837,0.504040404,0.503823662,0.50882825,0.955252525,0.940980657,0.933006674,0.192828283,0.162753036,0.16110501,0.334,0.88,0.291,39317,46943,53606,0.131,0.078,0.133,0.068,0.131,0.061,5,5,5,0.833333333,0.833333333,0.833333333,8.417508418,7.497375918,7.04007209,2.130313872,2.014553082,1.95161841,5,5,5,5.575381242
53061,609168,715507,803039,0.500211764,0.500250871,0.501681737,0.878943083,0.81973342,0.783691701,0.23729907,0.209662519,0.2226654,0.259,0.905,0.237,53060,64780,78020,0.069,0.082,0.088,0.041,0.094,0.04,352,594,590,58.66666667,99,98.33333333,9.630621876,13.83634262,12.2451504,2.264947801,2.627298654,2.505129973,8.8,13.3,12.1,9.431516258
53063,418673,472089,505928,0.490865186,0.493762829,0.495965829,0.925345078,0.904407855,0.892961054,0.206586047,0.192677652,0.213245758,0.268,0.915,0.247,37308,46207,52159,0.123,0.139,0.152,0.058,0.093,0.054,308,277,249,51.33333333,46.16666667,41.5,12.26096102,9.779229481,8.202748217,2.506420314,2.280260696,2.104469247,12,10.1,8.4,10.52708977
53065,40243,43464,44667,0.497949954,0.499976992,0.497705241,0.912258032,0.90115958,0.892247073,0.160350868,0.136204675,0.140215372,0.355,0.877,0.334,34673,41859,47272,0.159,0.151,0.156,0.08,0.13,0.073,28,32,20,4.666666667,5.333333333,3.333333333,11.59621963,12.27069145,7.462630876,2.450679151,2.50721361,2.009908016,12.1,13.8,9.4,13.52238015
53067,208364,252996,280289,0.489863892,0.487695458,0.489394875,0.877085293,0.845851318,0.822258455,0.207761418,0.199279831,0.215966378,0.238,0.922,0.221,46975,59453,66113,0.088,0.1,0.116,0.051,0.079,0.049,76,121,124,12.66666667,20.16666667,20.66666667,6.079105156,7.971140519,7.373342039,1.804857507,2.075827584,1.997871069,5.5,7.9,7.3,10.67592317
53069,3835,3983,4280,0.499087353,0.501380869,0.501869159,0.960886571,0.946773789,0.919392523,0.153324641,0.116997238,0.114018692,0.322,0.923,0.333,39444,39226,49508,0.081,0.09,0.139,0.074,0.145,0.072,5,5,5,0.833333333,0.833333333,0.833333333,21.72968275,20.92225291,19.47040498,3.078679194,3.040813325,2.96889562,5,5,5,5.708742929
53071,#N/A,58920,60652,#N/A,0.507722335,0.511409352,#N/A,0.926476578,0.916573237,#N/A,0.180651731,0.186671503,#N/A,0.857,0.212,#N/A,44282,52630,#N/A,0.188,0.144,#N/A,0.068,0.049,#N/A,5,37,#N/A,0.833333333,6.166666667,#N/A,1.414347137,10.16729319,#N/A,0.346668038,2.319176018,#N/A,5,10.9,8.655262975
53073,167602,201547,221650,0.49289388,0.495169861,0.495371081,0.912375747,0.88411636,0.867006542,0.199210033,0.187772579,0.197699075,0.276,0.903,0.23,40005,47812,56419,0.142,0.154,0.153,0.057,0.085,0.05,88,104,85,14.66666667,17.33333333,14.16666667,8.750890005,8.600144549,6.391458004,2.16915541,2.151779011,1.854962412,8.9,9.2,7.1,11.77243599
53075,40700,#N/A,#N/A,0.506633907,#N/A,#N/A,0.89958231,#N/A,#N/A,0.183906634,#N/A,#N/A,0.192,#N/A,#N/A,28584,#N/A,#N/A,0.256,#N/A,#N/A,0.041,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.047502048,#N/A,#N/A,0.716620537,#N/A,#N/A,5,#N/A,#N/A,6.848367197
53077,222710,244269,250377,0.499474653,0.500272241,0.500585118,0.91060123,0.887791738,0.873315041,0.204602398,0.192451764,0.194638485,0.274,0.711,0.283,34828,41854,47470,0.197,0.208,0.19,0.085,0.09,0.068,58,84,89,9.666666667,14,14.83333333,4.340472663,5.7313863,5.924399339,1.467983251,1.745957439,1.779079305,4.8,6.3,6.3,9.016878195
54001,15545,16612,#N/A,0.491605018,0.493438478,#N/A,0.975812158,0.969901276,#N/A,0.19388871,0.169154828,#N/A,0.462,0.804,#N/A,24729,30875,#N/A,0.226,0.218,#N/A,0.079,0.087,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,5.36078053,5.016453969,#N/A,1.679109586,1.612723303,#N/A,5,5,#N/A,9.544643463
54003,76430,104606,115007,0.497985084,0.49609965,0.495535054,0.931898469,0.891134352,0.880511621,0.227580793,0.206307478,0.208082986,0.404,0.838,0.38,38763,52250,59480,0.115,0.097,0.13,0.036,0.085,0.036,55,98,318,9.166666667,16.33333333,53,11.99354529,15.61414578,46.0841514,2.484368613,2.748177284,3.830469103,11,15.5,48.1,14.97178463
54005,25511,24605,22374,0.488534358,0.496687665,0.498212211,0.98749559,0.987157082,0.982658443,0.194269139,0.189433042,0.161482077,0.411,0.728,0.501,25669,38828,37955,0.22,0.191,0.244,0.068,0.078,0.064,32,73,92,5.333333333,12.16666667,15.33333333,20.9060144,49.44794418,68.53192694,3.040036888,3.900920484,4.227299723,21.9,49.9,65.4,22.26552192
54007,14713,#N/A,#N/A,0.505675253,#N/A,#N/A,0.982736356,#N/A,#N/A,0.202406035,#N/A,#N/A,0.424,#N/A,#N/A,24412,#N/A,#N/A,0.22,#N/A,#N/A,0.073,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,5.663925327,#N/A,#N/A,1.734117172,#N/A,#N/A,5,#N/A,#N/A,6.794006961
54009,25371,23995,22390,0.478656734,0.484892686,0.490665476,0.981671988,0.971660763,0.964761054,0.180481652,0.154948948,0.153461367,0.437,0.868,0.399,32981,40537,48835,0.117,0.099,0.13,0.046,0.11,0.061,5,35,47,0.833333333,5.833333333,7.833333333,3.284590017,24.31062027,34.98585678,1.18924184,3.190913303,3.554943888,5,27.6,40.2,17.15191229
54011,96667,96322,94486,0.477908697,0.487790951,0.489268251,0.935282982,0.917786176,0.911997545,0.195247603,0.196995494,0.186980082,0.339,0.855,0.327,28479,33062,37816,0.192,0.21,0.232,0.048,0.067,0.045,71,151,400,11.83333333,25.16666667,66.66666667,12.2413371,26.12764131,70.55719013,2.504818511,3.262993808,4.256423588,13,27.8,77.1,22.992477
54013,7581,7657,7322,0.499670228,0.500326499,0.499043977,0.992349294,0.986025859,0.981972139,0.177285319,0.165861303,0.154192843,0.397,0.674,0.435,21578,27367,36279,0.251,0.201,0.171,0.103,0.128,0.108,5,5,5,0.833333333,0.833333333,0.833333333,10.99239326,10.88328762,11.38122553,2.397203512,2.387228367,2.431965114,5,5,5,5.624759264
54015,10339,9373,#N/A,0.494631976,0.496852662,#N/A,0.984331173,0.988157474,#N/A,0.196730825,0.172836872,#N/A,0.445,0.767,#N/A,22120,31148,#N/A,0.275,0.252,#N/A,0.085,0.112,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,8.060096076,8.89078559,#N/A,2.086925477,2.185015413,#N/A,5,5,#N/A,6.333926488
54017,7415,8198,8529,0.504787593,0.53513052,0.549185133,0.987862441,0.97109051,0.960253254,0.18476062,0.176872408,0.179856959,0.413,0.756,0.431,26744,30725,44437,0.198,0.244,0.149,0.058,0.078,0.042,5,5,5,0.833333333,0.833333333,0.833333333,11.23848056,10.16508091,9.770586626,2.419343654,2.318958407,2.279376508,5,5,5,6.284110967
54019,47518,46033,43577,0.495664801,0.501813916,0.504601051,0.930236963,0.937001716,0.934873901,0.191843091,0.17967545,0.172246827,0.398,0.767,0.437,24788,32579,39297,0.217,0.206,0.2,0.071,0.084,0.064,21,69,100,3.5,11.5,16.66666667,7.365629867,24.98207807,38.24647559,1.996824568,3.218158691,3.644051415,7.7,26.6,38.2,18.33667234
54021,7163,8731,8057,0.501884685,0.604970794,0.596375822,0.978919447,0.843087848,0.855777585,0.174368281,0.247737945,0.223656448,0.369,0.747,0.401,22857,24544,37175,0.259,0.285,0.25,0.073,0.066,0.071,5,5,5,0.833333333,0.833333333,0.833333333,11.63385918,9.544534799,10.34297298,2.453919742,2.255968718,2.33630735,5,5,5,5.582028021
54023,11285,11916,11649,0.494461675,0.496643169,0.499527856,0.985821887,0.982124874,0.976306979,0.203455915,0.161379658,0.153747103,0.43,0.775,0.458,28916,34259,40093,0.163,0.153,0.127,0.053,0.099,0.056,5,5,5,0.833333333,0.833333333,0.833333333,7.384433614,6.993398232,7.153689873,1.999374219,1.944966594,1.96762829,5,5,5,6.057712816
54025,#N/A,35548,35243,#N/A,0.487931811,0.489600772,#N/A,0.949561157,0.942712028,#N/A,0.162400135,0.167749624,#N/A,0.773,0.396,#N/A,32635,40483,#N/A,0.181,0.178,#N/A,0.093,0.048,#N/A,38,49,#N/A,6.333333333,8.166666667,#N/A,17.81628596,23.17245032,#N/A,2.880112981,3.142964087,#N/A,20.3,26.4,12.54756032
54027,#N/A,23961,23398,#N/A,0.506072368,0.509744423,#N/A,0.974917574,0.97016839,#N/A,0.168315179,0.159415335,#N/A,0.782,0.457,#N/A,34571,36575,#N/A,0.16,0.169,#N/A,0.082,0.039,#N/A,20,47,#N/A,3.333333333,7.833333333,#N/A,13.91149507,33.4786449,#N/A,2.632715482,3.51090777,#N/A,15.1,37.7,13.61111268
54029,#N/A,30663,29425,#N/A,0.484133973,0.487918437,#N/A,0.959462544,0.950076466,#N/A,0.167433063,0.159626168,#N/A,0.878,0.427,#N/A,39280,43634,#N/A,0.14,0.135,#N/A,0.112,0.06,#N/A,43,65,#N/A,7.166666667,10.83333333,#N/A,23.37235974,36.81676579,#N/A,3.151554116,3.605953334,#N/A,26.4,42.4,12.53384133
54031,12691,14042,13838,0.49389331,0.50519869,0.502240208,0.972500197,0.950648056,0.937274173,0.20904578,0.174975075,0.161873103,0.446,0.793,0.471,31846,34625,42573,0.131,0.133,0.148,0.038,0.089,0.049,5,5,5,0.833333333,0.833333333,0.833333333,6.566333097,5.934577221,6.022064846,1.881955548,1.780795791,1.795430198,5,5,5,6.480147908
54033,68583,69262,67923,0.478879606,0.487063614,0.491365222,0.968228278,0.962302561,0.956362351,0.197206305,0.183506107,0.182412438,0.404,0.845,0.377,30562,39395,48315,0.172,0.189,0.15,0.058,0.065,0.048,32,73,91,5.333333333,12.16666667,15.16666667,7.776465499,17.56614979,22.32920611,2.051101929,2.865973743,3.105895513,8.5,19,23.9,15.39605701
54035,28054,29234,28907,0.486739859,0.494150647,0.495796866,0.988736009,0.983546555,0.976856817,0.195587082,0.172846685,0.166810807,0.397,0.836,0.422,32434,42662,41731,0.152,0.158,0.147,0.059,0.114,0.057,5,22,27,0.833333333,3.666666667,4.5,2.970461729,12.54247338,15.56716366,1.088717405,2.529120755,2.745163802,5,14.9,17.9,14.81330125
54037,#N/A,53606,56406,#N/A,0.494310338,0.495833777,#N/A,0.894489423,0.888557955,#N/A,0.180278327,0.178970322,#N/A,0.844,0.321,#N/A,63612,72526,#N/A,0.076,0.099,#N/A,0.066,0.031,#N/A,48,101,#N/A,8,16.83333333,#N/A,14.92370257,29.84316089,#N/A,2.702950726,3.395955698,#N/A,15.3,30.2,11.10118268
54039,199672,192913,183310,0.476040707,0.480371981,0.482014075,0.905805521,0.893884808,0.886116415,0.198004728,0.185565514,0.183988871,0.362,0.859,0.376,33766,41478,46859,0.144,0.146,0.165,0.049,0.062,0.051,104,213,452,17.33333333,35.5,75.33333333,8.680903348,18.40207762,41.09613951,2.161125596,2.912463572,3.715914188,8.9,18.9,42.2,21.97364
54041,16876,#N/A,#N/A,0.484889784,#N/A,#N/A,0.987911827,#N/A,#N/A,0.200284428,#N/A,#N/A,0.441,#N/A,#N/A,27066,#N/A,#N/A,0.199,#N/A,#N/A,0.058,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.937978984,#N/A,#N/A,1.596956135,#N/A,#N/A,5,#N/A,#N/A,6.178506692
54043,#N/A,21672,20878,#N/A,0.497739018,0.495401858,#N/A,0.99090993,0.984433375,#N/A,0.182262828,0.167305297,#N/A,0.651,0.454,#N/A,29291,37075,#N/A,0.265,0.249,#N/A,0.096,0.068,#N/A,45,56,#N/A,7.5,9.333333333,#N/A,34.606866,44.70415429,#N/A,3.544052102,3.800066435,#N/A,35.9,45.2,14.15527848
54045,37581,36722,33043,0.485138767,0.492484069,0.493447931,0.965248397,0.967049725,0.966891626,0.193741518,0.192064702,0.173834095,0.348,0.721,0.433,24603,34214,37859,0.241,0.231,0.225,0.075,0.081,0.074,39,91,111,6.5,15.16666667,18.5,17.29597403,41.30130893,55.98765245,2.850473759,3.720894193,4.025131175,18.1,43.2,53.5,28.37839455
54047,27166,22099,18521,0.474821468,0.494909272,0.488040603,0.87256129,0.892212317,0.89865558,0.180409335,0.176840581,0.162626208,0.331,0.601,0.446,16931,21360,25595,0.377,0.34,0.349,0.103,0.115,0.089,36,97,79,6,16.16666667,13.16666667,22.08643157,73.15564807,71.09047388,3.094963464,4.292589337,4.263953346,25.6,73.6,71.6,18.69656379
54049,#N/A,56533,56369,#N/A,0.488316558,0.492557966,#N/A,0.945076327,0.941244301,#N/A,0.186032937,0.177225071,#N/A,0.859,0.405,#N/A,35209,48158,#N/A,0.174,0.161,#N/A,0.059,0.053,#N/A,32,37,#N/A,5.333333333,6.166666667,#N/A,9.434017889,10.93981917,#N/A,2.244322081,2.392409267,#N/A,9.9,11.8,14.81021704
54051,#N/A,33071,31216,#N/A,0.487647788,0.49340082,#N/A,0.981403647,0.975877755,#N/A,0.163859575,0.166869554,#N/A,0.853,0.457,#N/A,34330,42473,#N/A,0.176,0.152,#N/A,0.088,0.059,#N/A,28,34,#N/A,4.666666667,5.666666667,#N/A,14.11105399,18.15308389,#N/A,2.646958462,2.898840457,#N/A,15.4,19.1,12.30255421
54053,#N/A,27367,26818,#N/A,0.481163445,0.483033783,#N/A,0.978331567,0.974121858,#N/A,0.182226769,0.174397793,#N/A,0.79,0.488,#N/A,34737,38977,#N/A,0.199,0.193,#N/A,0.117,0.067,#N/A,35,58,#N/A,5.833333333,9.666666667,#N/A,21.31520932,36.04544212,#N/A,3.05942087,3.584780423,#N/A,22,38,19.70813632
54055,62943,62337,59801,0.476828241,0.47782216,0.479406699,0.927823586,0.917272246,0.912175382,0.188233799,0.173620803,0.174060634,0.366,0.785,0.39,26628,31478,37763,0.197,0.237,0.214,0.051,0.065,0.058,59,136,188,9.833333333,22.66666667,31.33333333,15.62260034,36.36149745,52.3960023,2.748718606,3.593510453,3.958830296,17,40,55,22.94771716
54057,27037,#N/A,27180,0.48940341,#N/A,0.498822664,0.965417761,#N/A,0.948086829,0.193845471,#N/A,0.168727005,0.464,#N/A,0.496,31149,#N/A,40749,0.147,#N/A,0.148,0.054,#N/A,0.052,5,#N/A,36,0.833333333,#N/A,6,3.082196003,#N/A,22.07505519,1.125642331,#N/A,3.094448246,5,#N/A,25.5,13.7783396
