fips	population_2000	population_2010	population_2017	tot_male_2000	tot_male_2010	tot_male_2017	tot_female_2000	tot_female_2010	tot_female_2017	wa_2000	wa_2010	wa_2017	ba_2000	ba_2010	ba_2017	ia_2000	ia_2010	ia_2017	aa_2000	aa_2010	aa_2017	h_2000	h_2010	h_2017	age_grp_4_2000	age_grp_4_2010	age_grp_4_2017	age_grp_5_2000	age_grp_5_2010	age_grp_5_2017	age_grp_6_2000	age_grp_6_2010	age_grp_6_2017	age_grp_7_2000	age_grp_7_2010	age_grp_7_2017	age_grp_8_2000	age_grp_8_2010	age_grp_8_2017	pct_hs_diploma_2000	pct_hs_diploma_2010	pct_hs_diploma_2017	pct_bachelors_2000	pct_bachelors_2010	pct_bachelors_2017	pov_pct_2000	pov_pct_2010	pov_pct_2017	median_hh_inc_2000	median_hh_inc_2010	median_hh_inc_2017	unemploy_rate_2000	unemploy_rate_2010	unemploy_rate_2017	deaths_2000	deaths_2010	deaths_2017	deaths_age_adj_2000	deaths_age_adj_2010	deaths_age_adj_2017	md_per_100k_2000	md_per_100k_2010	md_per_100k_2017
26053	17323	16396	15338	8706	8744	8300	8617	7652	7038	16445	15079	13891	312	659	673	376	396	454	44	37	55	153	146	212	1261	940	734	913	941	870	838	861	871	971	805	837	1142	928	864	38.5	88.9	38.9	15.8	17.8	18.4	14.4	17.8	20.4	27405	32692	36689	6.4	12.9	5.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26055	77977	86971	91796	38029	42951	44997	39948	44020	46799	75839	82821	87471	335	1051	671	719	1056	1200	405	610	678	1153	1906	2671	5570	5641	5224	4167	4825	4979	4505	5402	5746	5186	5152	5902	6231	5177	5642	27.9	92.4	24.6	26.1	28.7	34.2	5.9	9.1	9.7	43169	50774	58229	3.5	11.8	4.2	13	25	58	Unreliable	5.0	10.3	2.778597107694149	4.7908689869803345	10.530596830653478
26057	42312	42431	41011	22014	22598	22027	20298	19833	18984	39923	39255	37470	1647	2378	2474	242	214	288	157	161	218	1878	2308	2513	3397	3222	2966	3330	3278	3170	2718	2734	2802	3076	2684	2558	3321	2668	2698	42.1	86.1	41.1	12.9	12.9	14.7	10.3	16.0	20.5	37262	41868	42256	4.7	14	5.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26059	46688	46642	45843	23236	23136	22812	23452	23506	23031	45814	45521	44411	217	225	288	166	183	259	162	195	219	554	830	1056	3856	3560	3282	3101	3063	2952	2522	2280	2500	2821	2461	2333	3388	2597	2484	43	86.1	38.9	12	14.3	16.8	8.2	15.3	17.0	40396	42829	46160	3.8	17.4	4.9	0.0	17	15	0.0	Unreliable	Unreliable	0.0	6.074639452281921	5.453395283903759
26061	36000	36730	36397	19170	19902	19663	16830	16828	16734	34549	34672	34047	345	276	323	195	211	245	672	1076	1150	243	453	581	3675	3511	3749	4743	5378	5435	1853	2146	1928	1784	1725	1780	2149	1707	1704	36	88.8	32.9	23	24.1	32.9	16.8	22.6	21.4	28817	31824	41379	5	10.8	5.9	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	4.57913197974192
26063	36052	33083	31271	17833	16412	15526	18219	16671	15745	35523	32426	30518	66	124	160	109	114	115	134	160	188	594	664	768	2522	2016	1736	1557	1461	1564	1656	1543	1513	2087	1502	1455	2492	1613	1600	42.9	84.2	42.3	10.9	13.4	15.5	10.2	12.7	13.6	35315	39317	45191	4.7	14.6	5.1	0.0	0.0	16	0.0	0.0	Unreliable	0.0	0.0	8.527602784262308
26065	279550	281112	292327	134920	136722	142355	144630	144390	149972	229645	220148	221799	31239	34103	35759	1644	1856	1880	10566	15037	20872	16355	20620	22786	26244	26742	26636	36594	38226	40713	20699	21653	23012	19142	17815	18236	19237	15435	17315	23.4	90.7	21.2	33	34.9	38.4	14.6	19.9	20.9	40774	45606	49109	3	11.4	4.3	56	112	299	3.5	7.0	18.2	3.3386990997436357	6.640295208552701	17.04711960692421
26067	61667	63842	64229	33046	34272	34567	28621	29570	29662	57541	59408	59409	2897	3028	3098	350	354	428	209	259	303	1717	2798	3116	4929	4535	4075	5163	4165	4433	4571	4411	4528	4441	4331	4195	5072	4360	4241	40.4	85.6	39	10.8	12.7	16.2	8.7	14.3	13.1	43074	46712	51980	3.7	14.1	3.9	1.0	13	48	1.0	Unreliable	12.7	0.27026880935778724	3.3937950983156333	12.455432904139874
26069	27336	25834	25122	13411	12739	12518	13925	13095	12604	26648	25016	24034	112	130	181	186	179	228	124	133	194	276	408	553	1722	1409	1212	940	1038	1096	1062	1002	1200	1386	999	1100	1825	1083	1076	40.2	84.6	38.4	11.3	13.5	16.6	12.7	14.3	16.9	31321	36628	41414	6.6	17.7	7.3	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	6.634291325000664
26071	13112	11809	11119	6471	5815	5528	6641	5994	5591	12719	11487	10684	148	14	40	128	124	157	26	31	52	83	163	234	858	621	534	498	414	455	479	500	432	643	498	440	888	444	510	45.6	88.2	45.2	13.7	14.2	18.5	11.3	13.7	14.2	28560	34083	36773	6	12.1	6.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26073	63368	70293	71125	30274	34222	34645	33094	36071	36480	58608	63018	62701	1267	1757	2010	1757	2508	2830	919	1186	1362	1429	2291	2795	8767	8990	8129	12269	15501	13865	3840	4643	5271	3421	3405	3652	3796	3046	3762	33.9	89.0	30.7	23.9	26.6	29.4	20.4	29.0	27.3	34262	36726	42771	3.4	8.9	4.4	1.0	1.0	40	1.0	1.0	11.4	0.26301392921769134	0.23710279354511352	9.373169302870533
26075	158730	160125	158690	80966	81641	81006	77764	78484	77684	142192	141621	139163	12693	12906	12957	660	655	659	874	1186	1448	3514	4847	5588	10627	11450	10114	8951	10122	10013	10047	9250	10693	11328	9361	9141	13149	10027	9323	32.9	88.2	33	16.3	17.5	21.1	9.0	13.7	15.2	43171	47406	49715	3.5	13.6	4.6	16	16	31	Unreliable	Unreliable	3.6	1.68000168000168	1.665365599791829	3.255823723402021
26077	238877	250746	263001	115514	122769	128678	123363	127977	134323	205318	208051	214420	23642	27911	30762	1031	1257	1335	4501	5734	7284	6353	10057	12957	20357	19321	18550	25409	28363	31930	16441	17786	19300	15603	15382	16198	16737	14503	16209	25.9	91.5	22.3	31.2	33.3	37.2	12.0	18.0	16.7	42022	44553	51945	3	10.2	4	46	104	197	3.3	7.1	13.3	3.2094620522974866	6.912705819168933	12.484109692865553
26079	16627	17143	17595	8366	8713	9011	8261	8430	8584	16287	16626	16852	37	55	103	129	156	165	41	44	119	147	217	367	1153	1081	999	843	812	900	939	875	1008	1060	915	994	1344	1028	996	44.6	84.9	41.5	9.7	11.5	12.5	10.5	16.7	18.5	36072	39304	43431	4.8	14.4	6.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26081	576220	602983	649231	283606	295312	320140	292614	307671	329091	498822	506432	535456	53439	61647	68246	3267	4407	4940	10918	14517	21013	40801	58528	68625	44337	44342	43382	43063	45605	45264	42085	44267	54305	43383	40134	47524	46630	37274	43203	28.3	87.6	24.5	25.8	29.4	34.7	8.9	13.1	13.4	45980	49908	57302	3.2	11	3.4	120	254	402	3.4	7.1	10.7	3.470896532574364	7.020651217917145	10.319901545058693
26083	2309	2169	2102	1243	1111	1082	1066	1058	1020	2210	2138	2056	87	3	7	2	3	6	2	1	2	19	15	26	242	105	99	82	75	65	93	75	80	90	93	71	152	106	86	37.2	89.2	36.4	19.1	19.7	25.1	12.7	19.8	14.5	28140	35977	41118	6.4	14.2	8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26085	11392	11511	11984	5949	5892	6155	5443	5619	5829	9813	10046	10366	1300	1061	1127	117	97	121	14	19	35	187	251	321	998	564	529	475	451	520	466	480	548	570	482	514	697	565	580	39.8	78.8	41.9	7.8	8.3	11.4	19.4	19.2	25.0	26622	30629	32309	5.8	16.7	8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26087	88314	88206	88183	44684	44489	44727	43630	43717	43456	86180	85458	84768	732	955	1097	356	434	463	350	324	555	2754	3639	4155	6739	6813	5862	4422	4506	5171	4836	4090	4855	6379	4363	4505	7823	5285	4849	38.5	88.2	36.6	12.7	17.5	18.4	5.4	9.3	9.7	51717	56116	56186	3.9	17.4	5.5	10	19	41	Unreliable	Unreliable	8.3	1.8872055015814782	3.5900807957130656	7.749037040397052
26089	21264	21722	21676	10605	10719	10689	10659	11003	10987	20243	20380	20146	57	73	145	782	828	840	54	96	138	694	790	959	1415	1406	1046	756	799	1027	854	767	896	991	800	936	1487	929	979	26.5	91.4	23.1	31.4	38.3	40.8	5.4	8.5	7.7	47062	56574	62646	3.1	9.3	4.7	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	7.688995509626622
26091	99109	99635	98482	49550	50256	49796	49559	49379	48686	95079	94204	92367	2209	2605	2931	450	535	596	475	539	515	6960	7607	7896	7687	7619	6734	6065	6242	6217	5940	5375	5887	6687	5628	5552	7500	6151	5821	38.5	87.4	36.9	16.3	18.8	20.5	6.7	12.1	13.7	45739	50277	51339	3.8	15.5	4.7	2.0	12	66	2.0	Unreliable	11.4	0.3363300339357004	2.0073267426105286	11.169553827095307
26093	158470	181064	189886	80066	90571	95150	78404	90493	94736	154648	175894	183220	749	835	1180	697	731	916	928	1457	1770	1995	3479	4665	11488	13401	12914	6814	8410	11112	7886	8552	10159	11709	8905	10105	15114	11254	10753	28.3	93.6	25.7	28.2	31.8	34.7	3.4	6.1	5.9	67400	74210	78430	2.4	11.9	3.4	33	87	176	3.2	8.7	17.3	3.4706884583832904	8.008218088631644	15.447865210354282
26095	7009	6599	6358	3896	3809	3754	3113	2790	2604	5884	5309	5030	561	727	747	403	336	338	31	16	16	132	82	101	467	347	313	460	343	390	519	438	433	504	430	415	549	469	410	37.4	82.7	40.5	11.8	12.8	15.1	14.9	18.5	19.4	32031	36869	41221	6.2	13.3	6.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26097	11922	11111	10756	5959	5627	5474	5963	5484	5282	9648	8504	8027	24	67	302	1671	1927	1806	37	23	79	107	125	185	739	652	552	480	437	509	562	452	504	654	484	463	866	562	494	41.3	87.7	36.1	14.9	19.9	19.1	10.5	12.4	15.4	33356	39919	42559	7.7	14	10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26099	790861	841355	871976	387464	408775	424496	403397	432580	447480	739860	722073	709455	21692	74244	104184	2564	2818	2882	17527	25644	34570	12567	19140	22752	48775	56479	52558	45384	49889	53798	54119	49999	61998	61235	51382	52985	65890	56180	52835	32.8	87.3	29.9	17.6	21.5	24.2	5.6	8.9	11.8	52102	55466	58175	3.3	15.8	4.4	156	614	1129	3.1	12.1	22.1	3.28755622037248	12.162919734634407	21.579340104161886
26101	24638	24587	24421	12527	12661	12586	12111	11926	11835	23562	22897	22455	453	643	808	314	519	553	83	71	90	640	645	764	1601	1405	1323	1104	1234	1319	1247	1183	1312	1499	1138	1174	1769	1209	1191	39.5	85.9	36	14.2	16.0	20.5	10.3	12.6	14.7	34208	39995	44882	5.5	13	6.5	0.0	25	17	0.0	16.9	Unreliable	0.0	16.946624910182887	11.60203649864188
26103	64614	67078	66565	32441	33885	33421	32173	33193	33144	61734	63033	62173	889	1164	1030	964	1178	1307	327	387	554	442	791	1023	5552	5177	4677	6053	7098	7626	3597	4332	3974	3792	3800	3680	4604	3446	3951	35.3	90.9	31	23.7	28.6	30.8	10.9	14.3	16.4	35548	43692	48491	4.5	10.4	5.5	15	22	25	Unreliable	6.0	7.1	3.8691305289875255	5.466273095003825	6.259545807356219
26105	28337	28720	29023	13993	14173	14434	14344	14547	14589	27501	27622	27668	246	191	268	217	309	323	72	142	212	860	1158	1347	2034	1932	1612	1270	1411	1481	1378	1420	1606	1647	1338	1476	2057	1490	1543	35.5	87.4	33.3	15.9	19.1	22.2	11.0	15.3	16.0	34704	39511	45524	5	13.3	5.7	0.0	0.0	22	0.0	0.0	14.3	0.0	0.0	12.633658362907578
26107	40659	42852	43358	20622	21472	21753	20037	21380	21605	37930	40238	40402	1537	1132	1232	259	277	333	363	303	391	514	735	977	4286	4305	4240	5390	6225	5466	2231	2312	2618	2131	1962	2077	2437	1907	2066	36.5	87.0	35.7	19.1	19.5	21.7	16.1	20.0	22.5	33849	36100	43470	4.4	12.9	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26109	25292	23968	23007	12579	12062	11719	12713	11906	11288	24421	22887	21713	45	77	156	582	658	683	55	71	96	187	279	415	1835	1455	1276	1255	1025	1108	1105	1106	1081	1474	1176	1146	1876	1154	1199	46.4	89.0	43.3	11	12.8	15.8	11.5	11.7	13.5	32888	41514	44480	4.3	11.9	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26111	83025	83658	83245	40731	41053	40989	42294	42605	42256	79804	79496	78270	938	1028	1173	340	377	439	1262	1601	2009	1281	1727	2291	6272	6285	5441	4753	5318	4952	4606	4598	5238	5688	4445	5040	6819	4851	5014	30	90.8	28.8	29.3	31.5	34.1	8.4	11.7	11.3	45674	50361	57117	3.3	9.7	4.6	1.0	18	28	1.0	Unreliable	6.0	0.2007427481682224	3.5860288316718067	5.6059422988367675
26113	14551	14816	15031	7253	7547	7650	7298	7269	7381	14281	14456	14451	40	48	86	75	102	132	36	47	102	170	316	444	1144	1045	890	689	715	834	752	773	828	883	724	796	1118	790	822	42.6	83.9	41.2	10.2	12.2	13.4	10.7	16.6	15.9	35224	38397	42370	4.6	15.6	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26115	146479	151931	149592	72677	74974	73823	73802	76957	75769	140954	144777	141468	2861	3326	3794	425	531	555	686	873	1030	3149	4683	5351	10964	11083	9535	8063	8683	8594	8500	8169	9116	10171	8370	8259	12109	9373	8566	37.3	87.4	36.1	14.3	17.1	18.6	7.0	8.7	11.2	51743	56855	59479	3.2	14.6	4.7	33	61	207	3.7	7.1	25.3	3.7548044429576937	6.6916341409367845	23.062730627306273
26117	61443	63317	63544	31553	32736	32805	29890	30581	30739	58825	60385	60331	1390	1495	1502	379	322	380	160	233	251	1430	1937	2239	4584	4488	3947	3554	3599	3692	3976	3831	4036	4383	3877	3830	5038	4020	3911	39.9	83.9	39.1	10.8	12.5	12.8	10.9	17.8	17.5	37218	41082	44651	4.2	16.6	4.9	1.0	12	49	1.0	Unreliable	12.7	0.27125411628121454	3.1587093513590347	12.851987074572998
26119	10376	9777	9229	5099	4934	4669	5277	4843	4560	10246	9567	8956	35	15	40	39	46	61	8	17	21	68	96	119	676	465	428	386	358	364	349	361	338	472	393	362	596	397	379	41.8	82.9	44.5	8.2	9.5	12	12.8	17.3	15.1	30005	34409	39152	8.3	20.7	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26121	170520	171911	173656	84525	85248	86400	85995	86663	87256	141089	139952	140588	24418	24973	24946	1462	1548	1724	719	979	1199	6038	8272	9865	12691	12590	11030	10368	10730	10657	10492	10667	11661	11554	10512	10856	13297	10247	10822	35.5	87.3	34.8	13.9	16.5	18.6	11.4	16.7	18.5	38008	41800	46077	4.2	14.9	5.3	57	140	193	5.6	13.5	20.2	5.571193994839315	13.572914667085488	18.523210638657265
26123	48022	48376	48325	23973	24350	24262	24049	24026	24063	46481	46533	46321	611	529	585	323	408	415	140	203	224	1846	2691	2807	3652	3568	2984	2335	2641	2610	2424	2456	2867	3030	2518	2647	3798	2683	2609	40.4	84.8	40.8	11.4	13.9	15	11.6	15.9	17.8	37130	43278	45645	4.7	13.9	4.9	13	23	21	Unreliable	8.3	8.2	4.511820970943873	7.924039468607023	7.242628039317124
26125	1196615	1203120	1256182	585946	583662	614777	610669	619458	641405	1004290	939724	949386	122895	166631	177252	3455	3738	3870	50931	69146	97303	29274	42044	51648	74291	81312	77813	61322	63497	75217	81305	71537	84317	94397	71931	79715	103552	79376	79257	22.1	91.8	19.2	38.2	41.6	45.7	5.5	8.2	9.0	61907	67292	73369	2.6	13	3.5	135	100	234	1.8	1.4	3.3	1.8803040242684572	1.38528714231886	3.1046456644021325
26127	26970	26503	26458	13598	13306	13372	13372	13197	13086	26208	25552	25233	115	145	292	310	360	411	75	79	94	3157	3624	4010	2287	1909	1680	1382	1316	1509	1379	1368	1424	1612	1368	1365	2022	1357	1403	39.4	82.7	35.4	12.6	13.3	18.1	14.7	19.6	17.5	35307	39725	44382	6	16.1	7	0.0	0.0	16	0.0	0.0	Unreliable	0.0	0.0	10.078867135333988
26129	21690	21616	20944	10763	10773	10421	10927	10843	10523	21217	21053	20204	42	42	74	129	160	210	91	76	143	254	312	473	1484	1361	1102	887	953	996	960	963	1013	1119	1007	976	1535	1071	1046	39.9	80.8	38.6	9.6	10.8	11.8	14.0	18.0	18.7	30474	35081	38149	5.5	13.5	7.6	0.0	18	19	0.0	Unreliable	Unreliable	0.0	13.87860843819393	15.119684237331297
26131	7802	6776	5875	3950	3498	2993	3852	3278	2882	7636	6598	5647	8	6	18	75	77	85	15	12	37	58	69	94	456	319	255	243	188	176	299	226	159	368	228	168	520	295	207	43.5	90.2	41.6	13	14.2	17.4	10.4	11.7	15.5	29552	34140	36073	6.5	15.8	8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26133	23243	23504	23254	11488	11711	11725	11755	11793	11529	22758	22796	22343	98	144	198	114	133	155	49	50	74	235	344	422	1851	1725	1511	1218	1192	1162	1228	1171	1345	1357	1197	1185	1737	1310	1314	43.8	84.2	45.1	11.3	12.0	12.4	12.7	18.4	20.7	34102	37326	41099	4.6	15.3	5.9	0.0	0.0	12	0.0	0.0	Unreliable	0.0	0.0	8.600670852326482
26135	9421	8599	8263	4627	4329	4203	4794	4270	4060	9266	8413	7990	17	14	31	72	52	81	2	7	15	88	78	130	666	525	416	319	373	389	345	366	348	456	276	353	622	352	332	40.5	80.2	39.4	8	10.3	10.9	14.6	18.5	18.1	28228	33028	36833	6.3	21.3	7.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26137	23427	24149	24569	11632	11887	12215	11795	12262	12354	22913	23430	23558	51	84	131	162	178	224	85	96	199	176	311	420	1685	1649	1510	1093	1204	1354	1228	1141	1487	1574	1194	1279	1896	1350	1301	36.4	88.6	35.8	17.4	18.8	22	6.8	13.7	14.9	40876	44790	50823	4.2	14.7	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26139	239473	264123	286922	117950	129313	141705	121523	134810	145217	228086	247010	265844	2717	4246	5305	994	1536	1650	5182	7069	8482	16922	22870	28147	20762	23824	24347	19101	22294	26573	14959	15335	17640	16848	15395	17047	19371	15792	17478	31.1	90.1	28.5	26	28.4	32.5	5.5	7.5	9.5	52347	57126	63962	2.7	12.5	3.2	21	98	155	1.4	6.3	9.6	1.4615426373745684	6.183987510869303	9.003608413901107
26141	14374	13313	12770	7163	6674	6354	7211	6639	6416	14145	13002	12338	63	60	84	77	90	121	22	46	69	78	117	181	1001	680	655	574	449	545	561	498	468	636	520	479	985	596	557	38.4	85.5	39.8	11.5	14.8	16.2	10.3	12.0	14.9	31656	37536	43758	8.5	18.7	9.2	0.0	11	0.0	0.0	Unreliable	0.0	0.0	13.77100077618368	0.0
26143	25528	24441	23775	12577	12197	11851	12951	12244	11924	25097	23820	22939	97	92	135	159	153	203	51	83	167	205	276	440	1539	1281	1012	838	879	914	910	890	968	1150	875	921	1563	1009	914	39.2	84.9	40.6	10.9	14.2	14.2	12.4	21.4	19.8	30029	34276	37834	5.6	15.1	8.8	0.0	20	15	0.0	18.4	Unreliable	0.0	13.638285394760173	10.515247108307046
26145	209948	199862	191996	100908	96613	93305	109040	103249	98691	164814	153882	146538	39728	38882	37082	957	1032	1123	1728	2186	2777	14178	15626	16242	15525	15911	13176	12980	14072	12867	12612	11218	12891	13533	10791	10568	15201	11278	10636	36.2	86.3	33.6	15.9	17.9	21.1	13.9	18.9	17.7	38637	42244	45034	4.2	12.5	5.4	17	24	72	Unreliable	2.2	6.8	1.3495405211449187	2.0013809528574718	6.250130211046063
26147	164704	162693	159213	81151	80567	79154	83553	82126	80059	157793	154051	149792	3551	4001	4091	866	786	873	658	827	1020	3643	4736	5392	11896	11644	10002	8785	8791	9133	9528	8228	9166	11866	8550	8265	13757	9874	8819	37.2	87.5	34.6	12.6	14.6	18	7.8	11.4	13.3	46313	50648	53641	3.8	17.7	5.1	27	92	183	2.6	9.2	20.7	2.732174081989508	9.424703787706498	19.156727151677313
26149	62534	61283	60819	30907	30297	30246	31627	30986	30573	59537	57712	57002	1675	1649	1600	251	340	344	382	429	422	2492	4043	4777	4835	4347	3912	3777	3402	3567	3887	3641	3676	4030	3539	3478	4788	3632	3480	38.3	83.2	37.9	12.7	13.2	15.4	11.3	14.8	15.7	40355	43667	47856	3.4	14.7	4.2	10	14	27	Unreliable	Unreliable	8.0	2.665216788733596	3.8074724366191823	7.399003600848419
26151	44538	43081	41219	22103	21286	20487	22435	21795	20732	43789	42144	40075	139	161	243	156	216	248	117	147	153	1243	1440	1501	3352	2991	2542	2285	2166	2235	2332	2120	2090	2735	2167	2061	3339	2355	2158	43.9	83.6	42.4	10	10.9	13.9	10.4	14.2	15.0	36870	40146	44417	4.7	17.5	5.8	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	4.043442748894119
26153	8914	8470	8046	4459	4186	3960	4455	4284	4086	7957	7431	6940	158	11	37	536	745	757	42	12	21	82	66	92	604	517	407	398	324	387	468	337	326	522	358	299	619	427	367	43.9	84.8	44.7	11.3	11.5	15.2	12.2	17.5	21.4	31140	37906	37428	8.3	14.6	8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26155	71701	70628	68459	35217	34924	33814	36484	35704	34645	70297	68746	66111	171	345	460	333	365	383	208	269	380	1319	1712	2015	5260	5434	4647	4053	3898	4137	4037	3660	4071	4916	3984	3650	5889	4206	3907	38.4	88.4	37.2	13.7	15.5	16.2	7.8	12.7	13.1	42553	46260	50967	4	14.9	5.1	18	77	45	Unreliable	19.1	11.8	4.184042063569546	18.170319608842576	10.955462393549423
26157	58287	55707	52794	29121	27940	26531	29166	27767	26263	56615	53981	50929	660	647	676	349	287	335	175	163	159	1332	1572	1782	4741	4137	3254	3203	2960	2982	3226	2905	2997	3729	2977	2763	4545	3198	2932	41.8	83.9	41.6	10.6	12.2	13.8	8.2	15.2	15.9	40174	42851	45495	4.7	15.9	6.2	1.0	1.0	11	1.0	1.0	Unreliable	0.28594140488731046	0.2991844232621873	3.472616837771969
26159	76349	76147	75346	37888	37755	37434	38461	38392	37912	70060	69952	68996	4119	3201	3041	745	912	902	225	354	517	5655	7804	8722	6032	5634	4954	3898	3943	4206	4098	4226	4087	4835	4310	4157	5943	4455	4495	35.9	84.2	32.6	14.3	19.0	20.6	11.1	16.6	15.8	39365	43740	49119	4.1	12.8	5.6	14	32	53	Unreliable	7.5	12.2	3.056141315974451	7.003996655591597	11.723692476486255
26161	324418	345658	369208	161318	170498	183116	163100	175160	186092	255069	261116	273761	40563	44485	45959	1227	1351	1499	20992	27755	34849	8936	14103	17530	28033	30819	33316	38794	41049	48869	27501	26789	29542	26036	22379	23533	25185	21187	22039	17.1	93.0	15.3	48.1	50.2	54.3	11.1	14.6	14.5	51990	58807	65618	2.4	8.6	3.5	46	132	306	2.3	6.2	14.0	2.3632063161312464	6.364672595455623	13.813351823362442
26163	2059196	1815155	1756264	988251	871719	845774	1070945	943436	910490	1110643	982158	960661	874736	739360	683445	8091	8225	8362	36891	46930	59971	77922	95172	104772	138806	142517	113251	129591	121216	115060	148619	108948	136158	154255	109370	107921	157529	119333	104439	30.6	82.0	30.2	17.2	19.3	22.8	16.4	21.4	23.7	40776	42232	43702	3.9	16.2	5.6	521	874	2258	4.4	7.7	21.4	4.216856158099245	8.025026329248282	21.42806168852367
26165	30544	32741	33256	15122	16308	16619	15422	16433	16637	29852	31728	31991	74	132	222	218	211	229	134	198	209	302	528	652	2378	2139	1926	1542	1735	1803	1621	1936	1932	1962	1777	1903	2446	1837	1945	38.7	85.7	37.7	15.3	16.2	17.6	10.3	16.4	17.3	35363	40232	42793	5.5	17.6	5.5	0.0	12	13	0.0	Unreliable	Unreliable	0.0	6.108548914205431	6.515115066955335
27001	15345	16210	15809	7736	8204	8005	7609	8006	7804	14861	15515	15001	43	64	91	347	398	428	27	28	46	89	150	229	1013	815	703	489	539	598	526	656	552	679	598	646	995	659	698	39.6	87.1	38.7	11.3	14.3	16.7	11.6	13.9	12.1	31139	39452	45860	6.2	10.3	6.1	0.0	0.0	11	0.0	0.0	Unreliable	0.0	0.0	11.596769772492461
27003	299771	331436	350521	150657	165653	175311	149114	165783	175210	282919	292850	298680	4941	14952	22642	2143	2513	3048	5235	13165	16201	5041	12083	16012	22005	23673	22223	17274	18539	20117	20044	21662	21723	24547	22117	24237	29553	22673	24467	32.4	92.3	28.4	21.3	25.5	28.7	4.2	6.0	6.6	57754	69407	76796	2.7	8.4	3.3	56	122	161	2.8	6.1	7.9	3.1134877400860437	6.134919964437578	7.655271248608024
27005	30081	32549	34075	14990	16347	16996	15091	16202	17079	27025	28857	29813	62	151	234	2263	2460	2702	121	126	175	224	400	723	2378	1945	2155	1354	1509	1751	1373	1768	1733	1626	1780	1783	2169	1706	2022	34.7	90.5	32.1	16.7	21.6	24	12.2	9.8	12.7	34797	46142	55884	5	8.6	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27007	39794	44572	46484	19639	22234	23204	20155	22338	23280	30676	33492	33959	138	281	374	8064	9108	10308	231	317	347	390	711	1105	3847	3726	3579	3848	4534	4489	2231	2983	3075	2246	2522	2774	2626	2213	2744	28.6	88.3	28.6	23.5	27.3	27	17.6	18.5	19.0	33392	43678	45923	4.7	8.6	4.8	0.0	11	14	0.0	Unreliable	Unreliable	0.0	4.113195129976966	5.019648337779308
27009	34482	38464	40127	17208	19279	20104	17274	19185	20023	33334	36510	36876	280	776	1698	179	161	258	421	424	486	302	636	960	2745	2419	2391	3183	3114	2438	2698	3307	2971	2611	2744	3064	2759	2387	3049	34.8	89.1	31.5	17.2	18.9	22.1	7.1	12.2	14.1	41968	50071	53574	3.5	8.5	4	0.0	16	14	0.0	Unreliable	Unreliable	0.0	6.932889628397116	5.8148711175351595
27011	5795	5273	5011	2812	2578	2493	2983	2695	2518	5726	5193	4900	10	11	24	32	28	34	24	5	12	19	45	87	445	323	263	190	189	241	201	254	228	252	240	241	365	221	253	40.2	86.8	41.7	11.4	13.9	16.8	12.0	12.3	11.7	30721	39973	48299	4.3	5.7	4.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27013	55922	64085	66887	27838	32232	33753	28084	31853	33134	53622	59825	60880	704	1804	2789	157	193	260	1033	1334	1599	987	1584	2460	6078	5912	5792	8638	10702	10893	3692	5125	4921	3238	3830	4278	3538	3130	3888	28.1	92.0	27.7	26.6	29.5	32.2	12.9	18.8	18.1	38940	45902	53752	2.8	6.4	2.9	1.0	1.0	1.0	1.0	1.0	1.0	0.2980341666368632	0.26007125952510984	0.24917647176083046
27015	26868	25843	25172	13314	12824	12550	13554	13019	12622	26582	25428	24537	38	67	129	31	37	69	115	159	199	559	876	1119	2345	1784	1644	1729	1601	1729	1259	1452	1287	1458	1316	1438	1937	1231	1427	38.5	86.6	37.7	16.5	17.8	19.8	6.4	9.0	8.1	39800	48067	55764	3.8	7.3	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
